0,0,0,25.39,1.93
0,1,0,25.454,1.979
0,2,0,25.474,2.029
0,3,0,25.572,2.125
0,4,0,25.705,2.23
0,5,0,25.781,2.298
0,6,0,25.872,2.356
0,7,0,25.955,2.414
0,8,0,26.041,2.449
0,9,0,26.113,2.499
0,10,0,26.197,2.537
0,11,0,26.221,2.59
0,12,0,26.269,2.642
0,13,0,26.323,2.737
0,14,0,26.388,2.784
0,15,0,26.467,2.861
0,16,0,26.534,2.924
0,17,0,26.582,3.012
0,18,0,26.673,3.106
0,19,0,26.737,3.203
0,20,0,26.804,3.253
0,21,0,26.849,3.276
0,22,0,26.91,3.339
0,23,0,26.987,3.346
0,24,0,27.067,3.435
0,25,0,27.137,3.492
0,26,0,27.206,3.55
0,27,0,27.274,3.606
0,28,0,27.343,3.662
0,29,0,27.412,3.718
0,30,0,27.479,3.773
0,31,0,27.547,3.827
0,32,0,27.614,3.88
0,33,0,27.682,3.932
0,34,0,27.748,3.984
0,35,0,27.816,4.035
0,36,0,27.883,4.086
0,37,0,27.951,4.139
0,38,0,28.019,4.191
0,39,0,28.086,4.242
0,40,0,28.153,4.294
0,41,0,28.221,4.343
0,42,0,28.289,4.393
0,43,0,28.354,4.441
0,44,0,28.421,4.489
0,45,0,28.487,4.538
0,46,0,28.554,4.587
0,47,0,28.621,4.636
0,48,0,28.688,4.685
0,49,0,28.755,4.735
0,50,0,28.823,4.785
0,51,0,28.889,4.834
0,52,0,28.955,4.883
0,53,0,29.02,4.932
0,54,0,29.086,4.981
0,55,0,29.152,5.031
0,56,0,29.217,5.081
0,57,0,29.281,5.129
0,58,0,29.346,5.177
0,59,0,29.413,5.224
0,60,0,29.479,5.27
0,61,0,29.545,5.316
0,62,0,29.61,5.363
0,63,0,29.676,5.411
0,64,0,29.742,5.457
0,65,0,29.809,5.502
0,66,0,29.875,5.549
0,67,0,29.94,5.594
0,68,0,30.006,5.64
0,69,0,30.071,5.685
0,70,0,30.134,5.729
0,71,0,30.198,5.775
0,72,0,30.262,5.821
0,73,0,30.326,5.866
0,74,0,30.39,5.914
0,75,0,30.454,5.961
0,76,0,30.519,6.008
0,77,0,30.583,6.055
0,78,0,30.647,6.103
0,79,0,30.712,6.15
0,80,0,30.776,6.198
0,80,1,28.66,3.0
0,81,0,30.842,6.245
0,81,1,28.59,3.023
0,82,0,30.907,6.292
0,82,1,28.575,3.024
0,83,0,30.972,6.34
0,83,1,28.487,2.94
0,84,0,31.035,6.389
0,84,1,28.382,2.918
0,85,0,31.099,6.437
0,85,1,28.315,2.926
0,86,0,31.162,6.483
0,86,1,28.204,2.899
0,87,0,31.227,6.529
0,87,1,28.131,2.883
0,88,0,31.292,6.576
0,88,1,28.051,2.919
0,89,0,31.356,6.623
0,89,1,27.954,2.874
0,90,0,31.419,6.671
0,90,1,27.869,2.82
0,91,0,31.481,6.718
0,91,1,27.803,2.793
0,92,0,31.544,6.765
0,92,1,27.727,2.745
0,93,0,31.606,6.811
0,93,1,27.621,2.689
0,94,0,31.67,6.857
0,94,1,27.527,2.68
0,95,0,25.016,-5.051
0,95,1,27.483,2.63
0,96,0,25.091,-5.247
0,96,1,27.4,2.605
0,97,0,25.166,-5.445
0,97,1,27.334,2.546
0,98,0,25.243,-5.644
0,98,1,27.288,2.5
0,99,0,25.396,-5.577
0,99,1,27.207,2.451
0,100,0,25.497,-5.684
0,100,1,27.148,2.463
0,101,0,25.597,-5.791
0,101,1,27.087,2.407
0,102,0,25.699,-5.898
0,102,1,27.017,2.402
0,103,0,25.799,-6.005
0,103,1,26.992,2.355
0,104,0,25.898,-6.113
0,104,1,26.916,2.307
0,105,0,25.996,-6.222
0,105,1,26.847,2.298
0,106,0,26.095,-6.33
0,106,1,26.769,2.239
0,107,0,26.195,-6.438
0,107,1,26.704,2.188
0,108,0,26.295,-6.545
0,108,1,26.632,2.153
0,109,0,26.395,-6.653
0,109,1,26.593,2.1
0,110,0,26.496,-6.761
0,110,1,26.535,2.04
0,111,0,26.597,-6.868
0,111,1,26.466,1.994
0,112,0,26.697,-6.977
0,112,1,26.436,1.929
0,113,0,26.798,-7.085
0,113,1,26.374,1.862
0,114,0,26.9,-7.192
0,114,1,26.312,1.833
0,115,0,27.002,-7.301
0,115,1,26.276,1.771
0,116,0,27.104,-7.409
0,116,1,26.239,1.712
0,117,0,27.206,-7.517
0,117,1,26.197,1.68
0,118,0,27.307,-7.625
0,118,1,26.164,1.625
0,119,0,27.408,-7.734
0,119,1,26.099,1.58
0,120,1,26.05,1.539
0,121,1,25.986,1.484
0,122,1,25.924,1.407
0,123,1,25.874,1.395
0,124,1,25.837,1.328
0,125,1,25.796,1.245
0,126,1,25.747,1.226
0,127,1,25.715,1.145
0,128,1,25.673,1.055
0,129,1,25.629,1.047
0,130,1,25.589,0.966
0,131,1,25.54,0.873
0,132,1,25.493,0.833
0,133,1,25.462,0.745
0,134,1,25.417,0.643
0,135,1,25.378,0.604
0,136,1,25.337,0.528
0,137,1,25.3,0.426
0,138,1,25.266,0.341
0,139,1,25.233,0.248
0,140,1,25.222,0.172
0,141,1,25.188,0.108
0,142,1,25.16,0.039
0,143,1,25.137,-0.052
0,144,1,25.111,-0.132
0,145,1,25.121,-0.204
0,146,1,25.116,-0.279
0,147,1,25.103,-0.369
0,148,1,25.108,-0.427
0,149,1,25.106,-0.481
0,150,1,25.1,-0.546
0,151,1,25.092,-0.627
0,152,1,25.093,-0.725
0,153,1,25.087,-0.825
0,154,1,25.035,-0.904
0,155,1,25.027,-0.978
0,156,1,25.02,-1.029
0,157,1,25.014,-1.101
0,158,1,25.004,-1.169
0,159,1,24.995,-1.214
0,160,1,24.973,-1.285
0,161,1,24.972,-1.376
0,162,1,24.961,-1.461
0,163,1,24.948,-1.549
0,164,1,24.949,-1.649
0,165,1,24.943,-1.727
0,166,1,24.955,-1.804
0,167,1,24.968,-1.891
0,168,1,24.967,-1.927
0,169,1,24.936,-1.991
0,170,1,24.94,-2.058
0,171,1,24.934,-2.125
0,172,1,24.959,-2.19
0,173,1,24.95,-2.26
0,174,1,24.947,-2.344
0,175,1,24.956,-2.408
0,176,1,24.998,-2.495
0,177,1,25.009,-2.541
0,178,1,25.013,-2.602
0,179,1,25.006,-2.728
0,180,1,25.029,-2.793
0,181,1,25.049,-2.879
0,182,1,25.061,-2.966
0,183,1,25.048,-3.022
0,184,1,25.035,-3.097
0,185,1,25.041,-3.151
0,186,1,25.053,-3.215
0,187,1,25.074,-3.277
0,188,1,25.078,-3.375
0,189,1,25.083,-3.425
0,190,1,25.099,-3.495
0,191,1,25.103,-3.592
0,192,1,25.113,-3.625
0,193,1,25.103,-3.677
0,194,1,25.11,-3.736
0,195,1,25.125,-3.787
0,196,1,25.108,-3.863
0,197,1,25.106,-3.964
0,198,1,25.103,-3.992
0,199,1,25.115,-4.041
0,200,1,25.114,-4.126
0,201,1,25.088,-4.182
0,202,1,25.114,-4.23
0,203,1,25.134,-4.245
0,204,1,25.155,-4.274
0,205,1,25.152,-4.308
0,206,1,25.145,-4.375
0,207,1,25.201,-4.425
0,207,2,35.26,2.84
0,208,1,25.212,-4.5
0,208,2,34.976,2.764
0,209,1,25.222,-4.562
0,209,2,34.904,2.75
0,210,1,25.282,-4.594
0,210,2,34.444,2.67
0,211,1,25.323,-4.635
0,211,2,34.071,2.546
0,212,1,25.353,-4.713
0,212,2,33.816,2.469
0,213,1,25.309,-4.704
0,213,2,33.495,2.439
0,214,1,25.331,-4.72
0,214,2,33.023,2.32
0,215,1,25.343,-4.777
0,215,2,32.716,2.207
0,216,1,25.601,-4.814
0,216,2,32.435,2.113
0,217,1,25.527,-4.834
0,217,2,32.077,1.978
0,218,1,25.566,-4.908
