id,external_id,class_id,object_time,life_time,speed,class_confidence,object_confidence,gps_latitude,gps_longitude,gps_heading,world_x,world_y,world_z,world_heading_3d,world_height,world_length,world_width,image_x,image_y,speed_x_confidence,speed_y_confidence,world_x_confidence,world_y_confidence,world_heading_3d_confidence,record_time,data_number,camera_type,message_type,record_type,interval_time,num_objects
7,0,0,12.657,0.067,3.820,0.956,0.961,0.0,0.0,47.890,-3.418,4.730,0,47.890,1.700,0.300,0.450,0.280,1.030,127,127,1,1,127,,126,visual,Data,TrackUpdate,0.10,1
7,0,0,12.723,0.133,3.975,0.986,0.988,0.0,0.0,47.890,-3.378,4.827,0,47.890,1.700,0.300,0.450,0.283,1.024,127,127,1,1,127,,127,visual,Data,TrackUpdate,0.10,1
7,0,0,12.857,0.267,4.079,0.995,0.996,0.0,0.0,47.890,-3.254,4.946,0,47.890,1.700,0.300,0.450,0.292,1.019,127,127,1,1,127,,128,visual,Data,TrackUpdate,0.10,1
7,0,0,12.923,0.333,4.238,0.994,0.995,0.0,0.0,47.890,-3.164,5.018,0,47.890,1.700,0.300,0.450,0.297,1.016,127,127,1,1,127,,129,visual,Data,TrackUpdate,0.10,1
7,0,0,13.0,0.410,3.958,0.982,0.985,0.0,0.0,47.890,-3.119,4.997,0,47.890,1.700,0.300,0.450,0.299,1.018,127,127,1,1,127,,130,visual,Data,TrackUpdate,0.10,1
7,0,0,13.123,0.533,4.160,0.992,0.994,0.0,0.0,47.890,-2.943,5.094,0,47.890,1.700,0.300,0.450,0.309,1.015,127,127,1,1,127,,131,visual,Data,TrackUpdate,0.10,1
7,0,0,13.256,0.666,3.939,0.999,0.999,0.0,0.0,47.890,-2.845,5.103,0,47.890,1.700,0.300,0.450,0.315,1.017,127,127,1,1,127,,132,visual,Data,TrackUpdate,0.10,1
7,0,0,13.323,0.733,3.938,0.998,0.999,0.0,0.0,47.890,-2.775,5.133,0,47.890,1.700,0.300,0.450,0.319,1.016,127,127,1,1,127,,133,visual,Data,TrackUpdate,0.10,1
7,0,0,13.400,0.810,3.789,0.997,0.998,0.0,0.0,47.890,-2.755,5.153,0,47.890,1.700,0.300,0.450,0.320,1.014,127,127,1,1,127,,134,visual,Data,TrackUpdate,0.10,1
7,0,0,13.523,0.933,3.990,0.990,0.993,0.0,0.0,47.890,-2.600,5.298,0,47.890,1.700,0.300,0.450,0.330,1.007,127,127,1,1,127,,135,visual,Data,TrackUpdate,0.10,1
7,0,0,13.657,1.067,4.013,0.985,0.990,0.0,0.0,51.598,-2.498,5.424,0,51.598,1.700,0.300,0.450,0.337,1.000,127,127,1,1,127,,136,visual,Data,TrackUpdate,0.10,1
7,0,0,13.723,1.133,3.966,0.991,0.994,0.0,0.0,51.598,-2.459,5.458,0,51.598,1.700,0.300,0.450,0.340,0.998,127,127,1,1,127,,137,visual,Data,TrackUpdate,0.10,1
7,0,0,13.857,1.267,4.003,0.995,0.997,0.0,0.0,51.598,-2.345,5.580,0,51.598,1.700,0.300,0.450,0.347,0.992,127,127,1,1,127,,138,visual,Data,TrackUpdate,0.10,1
7,0,0,13.923,1.333,4.066,0.993,0.996,0.0,0.0,51.598,-2.283,5.670,0,51.598,1.700,0.300,0.450,0.352,0.986,127,127,1,1,127,,139,visual,Data,TrackUpdate,0.10,1
7,0,0,14.1,1.411,4.010,0.995,0.997,0.0,0.0,51.598,-2.425,5.934,0,51.598,1.700,0.300,0.450,0.347,0.967,1,1,1,1,126,,140,visual,Data,TrackUpdate,0.10,1
7,0,0,14.123,1.533,3.963,0.921,0.954,0.0,0.0,47.950,-2.450,6.129,0,47.950,1.700,0.300,0.450,0.349,0.953,127,127,1,1,127,,141,visual,Data,TrackUpdate,0.10,1
7,0,0,14.256,1.666,3.960,0.927,0.960,0.0,0.0,47.950,-2.376,6.261,0,47.950,1.700,0.300,0.450,0.354,0.945,1,1,1,1,126,,142,visual,Data,TrackUpdate,0.10,1
7,0,0,14.323,1.733,3.907,0.992,0.996,0.0,0.0,47.950,-2.371,6.315,0,47.950,1.700,0.300,0.450,0.355,0.942,1,1,1,1,126,,143,visual,Data,TrackUpdate,0.10,1
7,0,0,14.400,1.810,3.863,0.992,0.996,0.0,0.0,47.950,-2.354,6.375,0,47.950,1.700,0.300,0.450,0.357,0.938,1,1,1,1,126,,144,visual,Data,TrackUpdate,0.10,1
7,0,0,14.523,1.933,4.312,0.995,0.998,0.0,0.0,47.950,-2.252,6.626,0,47.950,1.700,0.300,0.450,0.365,0.924,1,1,1,1,126,,145,visual,Data,TrackUpdate,0.10,1
7,0,0,14.657,2.067,4.093,0.996,0.998,0.0,0.0,46.332,-2.196,6.836,0,46.332,1.700,0.300,0.450,0.370,0.911,1,1,1,1,126,,146,visual,Data,TrackUpdate,0.10,1
7,0,0,14.723,2.133,4.099,0.999,1.000,0.0,0.0,46.332,-2.163,6.941,0,46.332,1.700,0.300,0.450,0.372,0.906,1,1,1,1,126,,147,visual,Data,TrackUpdate,0.10,1
