,ID,timestamp,x,y,vx,vy,rgb_conf,lidar_conf,t_index,YOLO_cls,rgb_LLR,lidar_LLR,L,T,R,B,X_LiDAR,Y_LiDAR,Z_LiDAR,l,w,h,rot
0,11,3751.000,25.500,-6.800,0.000,0.000,0.861,0.997,1,0,3.786,4.938,960.000,189.000,995.000,290.000,25.500,-6.800,-1.060,0.990,0.590,1.880,-0.818
1,13,3751.000,25.050,-2.460,0.000,0.000,0.807,0.934,1,0,2.898,3.500,735.000,203.000,776.000,303.000,25.050,-2.460,-1.330,0.870,0.660,1.740,-1.302
2,11,3752.000,25.571,-6.856,0.019,-0.021,0.858,0.995,2,0,3.786,4.938,962.000,185.000,998.000,288.000,25.630,-6.910,-1.090,0.960,0.620,1.760,-0.156
3,13,3752.000,25.074,-2.529,0.006,-0.028,0.736,0.958,2,0,2.178,3.500,735.000,204.000,774.000,303.000,25.070,-2.580,-1.300,0.760,0.590,1.610,-1.027
4,11,3753.000,25.547,-6.964,-0.003,-0.055,0.876,NaN,3,0,4.411,-1.327,968.000,184.000,1000.000,288.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,13,3753.000,25.070,-2.556,0.005,-0.025,0.539,NaN,3,0,0.748,-1.324,736.000,204.000,778.000,295.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,11,3754.000,25.694,-7.002,0.037,-0.039,0.871,0.991,4,0,4.225,4.938,970.000,184.000,1005.000,287.000,25.740,-6.990,-1.050,0.970,0.610,1.820,-0.791
7,13,3754.000,25.130,-2.678,0.030,-0.060,0.731,0.287,4,0,2.069,-0.443,745.000,203.000,785.000,296.000,25.140,-2.760,-1.310,0.770,0.570,1.750,-1.380
8,11,3755.000,25.803,-7.049,0.054,-0.041,0.874,0.999,5,0,4.225,4.938,970.000,183.000,1006.000,287.000,25.840,-7.050,-1.080,0.960,0.550,1.820,-0.416
9,13,3755.000,25.147,-2.789,0.029,-0.075,0.425,0.939,5,0,-0.338,3.500,747.000,202.000,786.000,292.000,25.100,-2.840,-1.360,0.800,0.580,1.710,-1.062
10,11,3756.000,25.824,-7.162,0.047,-0.065,0.868,NaN,6,0,4.411,-1.327,973.000,186.000,1009.000,287.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,13,3756.000,25.179,-2.884,0.030,-0.080,0.459,NaN,6,0,-0.011,-1.316,760.000,201.000,791.000,270.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,11,3757.000,25.933,-7.202,0.064,-0.058,0.851,0.987,7,0,3.449,4.938,973.000,189.000,1012.000,286.000,25.970,-7.170,-1.070,0.980,0.620,1.930,-0.804
13,13,3757.000,25.198,-2.962,0.025,-0.082,0.518,0.820,7,0,0.345,1.532,765.000,199.000,799.000,268.000,25.150,-2.970,-1.200,0.730,0.690,1.570,-0.737
14,11,3758.000,26.081,-7.247,0.082,-0.056,0.845,0.999,8,0,3.449,4.938,977.000,188.000,1013.000,287.000,26.110,-7.250,-0.990,0.790,0.620,1.590,-0.312
15,13,3758.000,25.204,-3.062,0.019,-0.089,0.677,0.469,8,0,1.371,-0.006,771.000,200.000,807.000,275.000,25.180,-3.080,-1.260,0.860,0.530,1.720,-0.759
16,11,3759.000,26.167,-7.352,0.084,-0.068,0.850,NaN,9,0,4.491,-1.327,978.000,189.000,1013.000,288.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,13,3759.000,25.207,-3.209,0.015,-0.101,0.578,NaN,9,0,0.862,-1.308,776.000,202.000,810.000,272.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,11,3760.000,26.258,-7.409,0.087,-0.068,0.831,0.887,10,0,2.951,2.777,981.000,188.000,1015.000,286.000,26.260,-7.390,-1.040,0.940,0.640,1.970,-0.450
19,13,3760.000,25.251,-3.305,0.021,-0.100,0.668,0.195,10,0,1.273,-0.727,780.000,201.000,816.000,277.000,25.270,-3.280,-1.290,0.820,0.560,1.740,-0.727
20,11,3761.000,26.338,-7.467,0.090,-0.071,0.835,0.994,11,0,2.951,4.938,983.000,185.000,1016.000,285.000,26.330,-7.440,-1.130,0.890,0.620,1.830,-0.386
21,13,3761.000,25.184,-3.410,0.004,-0.099,0.635,0.741,11,0,1.051,1.089,783.000,202.000,820.000,275.000,25.090,-3.400,-1.190,0.820,0.590,1.730,-1.902
22,11,3762.000,26.430,-7.568,0.090,-0.078,0.813,NaN,12,0,4.175,-1.327,985.000,185.000,1018.000,285.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,13,3762.000,25.177,-3.530,0.002,-0.104,0.566,NaN,12,0,0.787,-1.316,792.000,200.000,825.000,274.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,11,3763.000,26.505,-7.614,0.087,-0.073,0.845,0.996,13,0,3.449,4.938,989.000,185.000,1019.000,286.000,26.490,-7.540,-1.120,0.860,0.680,1.930,-0.555
25,13,3763.000,25.172,-3.614,0.000,-0.098,0.743,0.436,13,0,2.178,-0.135,797.000,200.000,828.000,270.000,25.170,-3.580,-1.250,0.810,0.580,1.720,-1.112
26,11,3764.000,26.583,-7.665,0.087,-0.070,0.859,0.988,14,0,3.590,6.369,990.000,184.000,1020.000,284.000,26.580,-7.610,-1.080,0.960,0.640,1.830,-0.578
27,13,3764.000,25.146,-3.688,-0.005,-0.092,0.737,0.996,14,0,2.178,3.500,800.000,200.000,831.000,272.000,25.100,-3.640,-1.270,0.850,0.570,1.650,-0.143
28,11,3765.000,26.665,-7.766,0.085,-0.076,0.843,NaN,15,0,4.474,-1.327,992.000,184.000,1024.000,284.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,13,3765.000,25.140,-3.788,-0.005,-0.094,0.623,NaN,15,0,1.205,-1.319,806.000,200.000,837.000,272.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,11,3766.000,26.690,-7.796,0.076,-0.066,0.846,0.978,16,0,3.225,6.369,992.000,186.000,1026.000,286.000,26.670,-7.730,-1.160,0.820,0.590,1.750,-0.596
31,13,3766.000,25.135,-3.882,-0.005,-0.094,NaN,NaN,16,0,3.947,-0.869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32,11,3767.000,26.764,-7.848,0.076,-0.063,0.861,0.991,17,0,3.590,6.369,994.000,188.000,1028.000,285.000,26.810,-7.850,-1.070,0.980,0.570,1.930,-1.042
33,13,3767.000,25.154,-3.958,-0.003,-0.088,0.736,0.027,17,0,2.178,-1.444,817.000,204.000,853.000,280.000,25.150,-3.930,-1.250,0.750,0.580,1.800,-0.958
34,11,3768.000,26.835,-7.917,0.076,-0.067,0.853,NaN,18,0,4.491,-1.327,995.000,187.000,1029.000,284.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35,13,3768.000,25.149,-4.070,-0.003,-0.095,0.744,NaN,18,0,2.746,-1.323,820.000,203.000,854.000,281.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36,11,3769.000,26.918,-7.983,0.080,-0.068,0.870,0.992,19,0,4.054,6.369,1000.000,186.000,1033.000,282.000,26.950,-7.970,-1.080,1.070,0.670,1.860,-0.475
37,13,3769.000,25.140,-4.139,-0.003,-0.089,0.716,0.985,19,0,1.934,3.500,823.000,202.000,856.000,281.000,25.140,-4.090,-1.280,0.750,0.600,1.580,-0.981
38,11,3770.000,26.990,-8.093,0.080,-0.079,0.861,NaN,20,0,4.491,-1.327,1005.000,184.000,1036.000,281.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39,13,3770.000,25.133,-4.260,-0.004,-0.097,0.115,NaN,20,0,-1.511,-1.319,832.000,201.000,865.000,285.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40,11,3771.000,27.046,-8.139,0.075,-0.072,0.860,0.974,21,0,3.590,6.369,1006.000,183.000,1040.000,281.000,27.050,-8.100,-1.040,0.920,0.720,1.730,2.915
41,13,3771.000,25.167,-4.325,0.003,-0.087,0.464,0.998,21,0,-0.098,3.500,835.000,200.000,867.000,281.000,25.190,-4.290,-1.250,0.770,0.600,1.600,-0.703
42,11,3772.000,27.143,-8.182,0.082,-0.067,0.863,0.970,22,0,3.590,6.369,1006.000,184.000,1041.000,280.000,27.200,-8.130,-1.040,1.120,0.630,1.920,-0.538
43,13,3772.000,25.206,-4.433,0.009,-0.093,0.647,0.196,22,0,1.116,-0.699,846.000,200.000,875.000,290.000,25.260,-4.470,-1.250,0.740,0.590,1.620,0.150
44,11,3773.000,27.228,-8.284,0.083,-0.075,0.856,NaN,23,0,4.491,-1.327,1009.000,184.000,1044.000,280.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45,13,3773.000,25.202,-4.621,0.005,-0.120,0.487,NaN,23,0,0.367,-1.306,855.000,200.000,881.000,281.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,11,3774.000,27.257,-8.298,0.074,-0.062,NaN,0.430,24,0,-3.248,-0.359,980.000,186.000,1063.000,284.000,27.250,-8.210,-1.080,1.920,0.560,1.900,-0.898
47,13,3774.000,25.230,-4.683,0.010,-0.102,0.591,0.522,24,0,0.777,0.173,859.000,201.000,886.000,280.000,25.270,-4.560,-1.290,0.780,0.560,1.660,-0.280
48,11,3775.000,27.372,-8.367,0.083,-0.065,0.849,0.972,25,0,3.225,6.369,1012.000,186.000,1049.000,283.000,27.440,-8.370,-1.080,0.740,0.660,1.640,0.057
49,13,3775.000,25.237,-4.817,0.009,-0.112,0.822,NaN,25,0,4.217,-1.307,858.000,202.000,896.000,280.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50,11,3776.000,27.448,-8.479,0.080,-0.075,0.858,NaN,26,0,4.491,-1.327,1016.000,186.000,1049.000,282.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,13,3776.000,25.246,-4.944,0.010,-0.115,0.679,NaN,26,0,1.846,-1.307,863.000,203.000,902.000,280.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,11,3777.000,27.489,-8.505,0.074,-0.064,0.849,0.974,27,0,2.998,7.239,1017.000,185.000,1049.000,281.000,27.500,-8.450,-1.030,0.910,0.670,1.820,2.531
53,13,3777.000,25.277,-5.008,0.015,-0.103,0.727,0.747,27,0,2.069,1.133,864.000,203.000,904.000,281.000,25.290,-4.910,-1.230,0.870,0.580,1.690,-0.655
54,11,3778.000,27.621,-8.580,0.087,-0.066,0.839,0.848,28,0,2.682,1.499,1021.000,184.000,1053.000,281.000,27.690,-8.590,-1.000,1.070,0.640,1.860,-0.084
55,13,3778.000,25.288,-5.139,0.014,-0.109,0.731,NaN,28,0,2.590,-1.312,878.000,199.000,907.000,278.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56,11,3779.000,27.697,-8.701,0.084,-0.079,0.838,NaN,29,0,4.474,-1.327,1025.000,184.000,1054.000,280.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57,13,3779.000,25.299,-5.259,0.013,-0.112,0.752,NaN,29,0,2.906,-1.318,883.000,200.000,913.000,279.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58,11,3780.000,27.825,-8.777,0.097,-0.077,0.838,0.970,30,0,2.682,7.239,1026.000,185.000,1056.000,280.000,27.870,-8.750,-1.050,0.830,0.930,1.750,-0.210
59,13,3780.000,25.409,-5.321,0.033,-0.099,0.202,0.956,30,0,-1.397,3.500,884.000,200.000,913.000,276.000,25.470,-5.150,-1.140,0.810,0.550,1.640,-0.027
60,11,3781.000,27.915,-8.831,0.096,-0.072,0.839,1.000,31,0,2.682,7.239,1029.000,185.000,1058.000,281.000,27.910,-8.780,-1.020,0.750,0.630,1.610,-0.641
61,13,3781.000,25.485,-5.400,0.042,-0.094,0.725,0.916,31,0,1.790,4.838,881.000,201.000,921.000,281.000,25.520,-5.340,-1.280,0.850,0.550,1.610,0.130
62,11,3782.000,27.988,-8.944,0.090,-0.083,0.866,NaN,32,0,4.491,-1.327,1030.000,186.000,1062.000,279.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63,13,3782.000,25.531,-5.478,0.044,-0.089,0.675,NaN,32,0,1.724,-1.301,881.000,202.000,926.000,281.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64,11,3783.000,28.022,-8.995,0.078,-0.076,0.859,0.993,33,0,3.378,7.239,1028.000,187.000,1063.000,280.000,27.990,-8.940,-1.050,0.780,0.590,1.790,-0.773
65,13,3783.000,25.607,-5.536,0.053,-0.082,0.451,0.448,33,0,-0.370,-0.185,883.000,202.000,928.000,278.000,25.620,-5.470,-1.290,0.810,0.540,1.670,0.021
66,11,3784.000,28.103,-9.057,0.079,-0.071,0.801,0.833,34,0,1.827,1.205,1030.000,186.000,1065.000,280.000,28.100,-9.030,-1.080,0.900,0.540,1.710,-1.295
67,13,3784.000,25.709,-5.586,0.063,-0.073,0.278,0.077,34,0,-1.080,-1.143,889.000,201.000,932.000,277.000,25.750,-5.550,-1.320,0.790,0.470,1.630,-0.093
68,11,3785.000,28.177,-9.140,0.079,-0.074,0.682,NaN,35,0,2.039,-1.326,1035.000,187.000,1068.000,278.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69,13,3785.000,25.762,-5.695,0.062,-0.083,0.643,NaN,35,0,1.407,-1.306,898.000,201.000,937.000,280.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70,11,3786.000,28.241,-9.177,0.076,-0.065,0.726,0.646,36,0,1.261,0.202,1036.000,186.000,1068.000,278.000,28.220,-9.100,-1.130,0.770,0.710,1.650,-0.902
71,13,3786.000,25.820,-5.804,0.061,-0.089,0.731,NaN,36,0,2.590,-1.308,903.000,201.000,939.000,280.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72,11,3787.000,28.368,-9.255,0.085,-0.069,0.511,0.959,37,0,-0.389,7.239,1043.000,185.000,1067.000,275.000,28.430,-9.270,-1.150,0.730,0.840,1.600,-0.713
73,13,3787.000,25.803,-5.881,0.043,-0.086,0.736,1.000,37,0,1.893,4.938,907.000,201.000,943.000,281.000,25.770,-5.890,-1.260,0.800,0.570,1.710,-0.403
74,11,3788.000,28.431,-9.394,0.078,-0.085,0.776,NaN,38,0,3.620,-1.323,1045.000,185.000,1079.000,277.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75,13,3788.000,25.838,-6.005,0.043,-0.096,0.821,NaN,38,0,4.311,-1.324,915.000,200.000,947.000,283.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76,11,3789.000,28.522,-9.417,0.082,-0.070,0.760,0.121,39,0,1.256,-1.256,1047.000,186.000,1080.000,278.000,28.560,-9.280,-1.060,0.650,0.740,1.730,0.298
77,13,3789.000,25.879,-6.060,0.043,-0.086,0.823,0.944,39,0,2.747,4.938,915.000,201.000,950.000,287.000,25.900,-6.000,-1.260,0.910,0.600,1.850,-0.524
78,11,3790.000,28.590,-9.541,0.078,-0.082,0.820,NaN,40,0,4.311,-1.304,1049.000,187.000,1082.000,278.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79,13,3790.000,25.932,-6.132,0.048,-0.082,0.841,1.000,40,0,3.180,4.938,918.000,202.000,955.000,283.000,25.970,-6.110,-1.280,0.840,0.580,1.630,-0.597
80,11,3791.000,28.660,-9.650,0.076,-0.087,0.785,NaN,41,0,3.620,-1.286,1051.000,189.000,1086.000,278.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
81,13,3791.000,25.979,-6.225,0.047,-0.084,0.839,NaN,41,0,4.474,-1.325,922.000,202.000,957.000,283.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82,11,3792.000,28.735,-9.737,0.074,-0.085,0.649,NaN,42,0,1.698,-1.278,1053.000,189.000,1086.000,279.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83,13,3792.000,26.014,-6.276,0.047,-0.076,NaN,0.058,42,0,-3.124,-1.293,904.000,197.000,974.000,296.000,26.010,-6.230,-1.270,1.900,0.580,1.820,-0.634
84,11,3793.000,28.727,-9.795,0.061,-0.081,0.812,0.060,43,0,1.726,-1.483,1055.000,190.000,1086.000,278.000,28.700,-9.780,-1.040,0.820,0.510,1.770,2.872
85,13,3793.000,26.099,-6.325,0.054,-0.068,0.816,0.996,43,0,2.747,4.938,927.000,202.000,961.000,290.000,26.140,-6.310,-1.270,0.880,0.540,1.770,-0.748
86,11,3794.000,28.803,-9.860,0.066,-0.077,0.823,NaN,44,0,4.311,-1.305,1058.000,188.000,1088.000,278.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87,13,3794.000,26.135,-6.426,0.051,-0.077,0.759,NaN,44,0,3.236,-1.326,933.000,200.000,966.000,285.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88,11,3795.000,28.817,-9.899,0.060,-0.069,0.826,0.287,45,0,2.167,-0.803,1059.000,188.000,1088.000,278.000,28.790,-9.850,-1.050,0.750,0.690,1.760,-0.097
89,13,3795.000,26.221,-6.465,0.058,-0.066,0.821,0.993,45,0,2.747,4.938,937.000,200.000,967.000,280.000,26.250,-6.400,-1.250,0.950,0.550,1.760,-0.133
90,129,3795.000,32.000,3.930,0.000,0.000,0.448,0.018,45,0,-1.455,-1.828,446.000,195.000,461.000,269.000,32.000,3.930,-1.060,0.810,0.520,1.730,1.814
91,11,3796.000,28.864,-9.949,0.058,-0.063,0.674,0.568,46,0,0.314,-0.118,1062.000,187.000,1090.000,277.000,28.870,-9.930,-1.150,0.810,0.780,1.790,-1.325
92,13,3796.000,26.291,-6.537,0.061,-0.068,0.821,1.000,46,0,2.747,4.938,940.000,200.000,971.000,281.000,26.290,-6.530,-1.210,0.860,0.540,1.680,-0.149
93,129,3796.000,31.980,3.833,-0.009,-0.022,0.665,0.358,46,0,-0.378,-0.892,451.000,195.000,466.000,255.000,31.950,3.770,-0.920,0.760,0.670,1.780,-0.390
94,11,3797.000,28.920,-10.016,0.057,-0.064,0.715,NaN,47,0,2.462,-1.321,1067.000,186.000,1093.000,278.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,13,3797.000,26.334,-6.656,0.056,-0.080,0.827,NaN,47,0,4.413,-1.326,942.000,202.000,976.000,283.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,129,3797.000,31.999,3.860,-0.001,0.008,0.546,NaN,47,0,0.422,-1.248,452.000,204.000,469.000,255.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97,11,3798.000,29.013,-10.066,0.067,-0.057,0.743,0.448,48,0,1.111,-0.485,1068.000,185.000,1098.000,276.000,29.070,-10.040,-1.050,0.730,0.690,1.720,-1.215
98,13,3798.000,26.398,-6.701,0.057,-0.073,0.700,1.000,48,0,1.367,4.938,943.000,202.000,977.000,283.000,26.400,-6.620,-1.240,0.780,0.610,1.680,-0.378
99,129,3798.000,32.001,3.849,0.000,-0.001,0.384,NaN,48,0,-0.624,-1.248,453.000,204.000,470.000,257.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100,11,3799.000,29.126,-10.118,0.078,-0.055,0.758,0.984,49,0,1.256,5.442,1068.000,188.000,1100.000,275.000,29.200,-10.110,-1.030,0.840,0.610,1.730,-0.687
101,13,3799.000,26.485,-6.759,0.063,-0.069,0.811,0.999,49,0,2.259,6.369,945.000,202.000,978.000,285.000,26.520,-6.730,-1.240,0.860,0.530,1.740,-0.446
102,129,3799.000,32.017,3.783,0.012,-0.029,0.627,NaN,49,0,1.305,-1.248,453.000,200.000,488.000,269.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103,11,3800.000,29.194,-10.200,0.075,-0.062,0.809,NaN,50,0,4.175,-1.325,1069.000,187.000,1101.000,277.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104,13,3800.000,26.530,-6.870,0.060,-0.079,0.811,NaN,50,0,4.175,-1.327,950.000,201.000,981.000,284.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105,129,3800.000,32.015,3.451,0.027,-0.122,0.041,NaN,50,0,-2.290,-1.248,474.000,204.000,488.000,269.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106,11,3801.000,29.258,-10.240,0.074,-0.057,0.838,0.981,51,0,2.448,5.442,1070.000,188.000,1102.000,277.000,29.270,-10.190,-1.130,0.810,0.620,1.780,-0.627
107,13,3801.000,26.580,-6.919,0.059,-0.072,0.813,1.000,51,0,2.259,6.369,952.000,201.000,984.000,283.000,26.600,-6.830,-1.230,0.800,0.630,1.650,-0.560
108,129,3801.000,32.134,3.290,0.053,-0.128,0.543,0.263,51,0,-1.046,-1.102,472.000,195.000,488.000,269.000,32.080,3.310,-1.000,0.720,0.650,1.700,0.040
109,11,3802.000,29.340,-10.292,0.074,-0.054,0.802,0.777,52,0,1.575,0.693,1074.000,189.000,1104.000,275.000,29.370,-10.300,-1.050,1.030,0.690,1.890,-1.280
110,13,3802.000,26.640,-6.987,0.060,-0.073,0.839,0.998,52,0,2.927,6.369,956.000,201.000,986.000,284.000,26.660,-6.950,-1.190,0.940,0.560,1.830,-0.517
111,129,3802.000,32.037,3.205,0.038,-0.115,0.037,0.066,52,0,-3.792,-1.726,499.000,192.000,512.000,213.000,31.980,3.260,-1.170,1.910,0.490,1.760,-0.328
112,11,3803.000,29.393,-10.388,0.072,-0.062,0.816,NaN,53,0,4.311,-1.327,1076.000,189.000,1106.000,275.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113,13,3803.000,26.688,-7.108,0.059,-0.084,0.839,NaN,53,0,4.474,-1.327,961.000,200.000,990.000,282.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
114,129,3803.000,32.073,3.202,0.041,-0.096,0.751,NaN,53,0,2.906,-1.315,475.000,194.000,500.000,270.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
115,11,3804.000,29.472,-10.451,0.075,-0.059,0.828,0.968,54,0,2.167,5.442,1078.000,188.000,1108.000,276.000,29.480,-10.460,-1.080,0.860,0.690,1.810,-0.917
116,13,3804.000,26.770,-7.171,0.064,-0.080,0.830,0.996,54,0,2.672,6.369,963.000,200.000,991.000,283.000,26.800,-7.100,-1.150,0.890,0.550,1.660,-0.221
117,129,3804.000,32.033,3.096,0.029,-0.098,0.784,0.554,54,0,0.741,-0.529,474.000,196.000,507.000,270.000,31.940,3.110,-1.180,0.910,0.500,1.790,-1.986
118,11,3805.000,29.570,-10.526,0.081,-0.064,0.728,0.972,55,0,0.780,5.979,1082.000,188.000,1107.000,275.000,29.600,-10.560,-0.930,0.830,0.560,1.790,-0.138
119,13,3805.000,26.835,-7.206,0.064,-0.069,0.798,0.996,55,0,2.108,6.369,964.000,202.000,997.000,282.000,26.840,-7.140,-1.230,0.890,0.490,1.750,-0.588
120,129,3805.000,32.012,2.981,0.019,-0.102,0.817,0.948,55,0,1.243,2.487,474.000,197.000,514.000,270.000,31.940,2.960,-1.070,1.050,0.480,1.870,-2.043
