,ID,timestamp,x,y,vx,vy,rgb_conf,lidar_conf,t_index,YOLO_cls,rgb_LLR,lidar_LLR,L,T,R,B,X_LiDAR,Y_LiDAR,Z_LiDAR,l,w,h,rot
0,17,5253.000,28.750,-12.200,0.000,0.000,0.648,0.064,3,0,0.178,-1.527,1171.000,184.000,1200.000,277.000,28.750,-12.200,-1.110,0.700,0.630,1.900,-0.873
1,17,5254.000,28.744,-12.222,0.001,-0.007,0.554,NaN,4,0,0.829,-1.326,1171.000,188.000,1196.000,277.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,17,5255.000,28.782,-12.258,0.010,-0.022,0.452,0.244,5,0,-0.971,-0.947,1171.000,187.000,1196.000,277.000,28.800,-12.290,-1.170,0.810,0.590,1.850,2.036
3,17,5256.000,28.784,-12.265,0.006,-0.016,0.435,0.069,6,0,-1.052,-1.460,1171.000,187.000,1195.000,278.000,28.800,-12.230,-1.140,0.760,0.640,1.770,1.588
4,17,5257.000,28.789,-12.282,0.003,-0.015,0.497,NaN,7,0,0.432,-1.326,1171.000,187.000,1197.000,278.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,17,5258.000,28.796,-12.273,0.005,-0.009,0.424,NaN,8,0,-0.109,-1.326,1171.000,187.000,1196.000,277.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,17,5259.000,28.749,-12.239,-0.010,0.001,0.387,0.043,9,0,-1.281,-1.667,1171.000,164.000,1202.000,278.000,28.750,-12.180,-1.170,0.970,0.460,1.790,1.953
7,17,5260.000,28.729,-12.254,-0.013,-0.004,0.466,NaN,10,0,0.393,-1.326,1169.000,164.000,1202.000,277.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,17,5261.000,28.711,-12.249,-0.013,-0.003,0.565,NaN,11,0,0.903,-1.326,1168.000,183.000,1200.000,277.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,17,5262.000,28.690,-12.255,-0.010,-0.004,0.667,0.013,12,0,0.314,-1.755,1165.000,190.000,1195.000,278.000,28.700,-12.270,-1.220,0.810,0.630,1.790,-0.824
10,17,5263.000,28.702,-12.182,-0.004,0.014,0.789,NaN,13,0,3.821,-1.326,1159.000,194.000,1195.000,278.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,17,5264.000,28.704,-12.111,-0.002,0.027,0.821,NaN,14,0,4.311,-1.326,1153.000,195.000,1195.000,278.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,17,5265.000,28.711,-12.051,0.001,0.033,0.810,NaN,15,0,4.175,-1.326,1151.000,196.000,1194.000,278.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,17,5266.000,28.718,-12.057,0.001,0.024,0.630,NaN,16,0,1.305,-1.326,1162.000,198.000,1193.000,278.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,17,5267.000,28.731,-11.998,0.001,0.034,0.366,NaN,17,0,-0.905,-1.326,1163.000,200.000,1182.000,239.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,17,5268.000,28.732,-11.966,0.001,0.032,NaN,NaN,18,0,-2.269,-1.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,17,5269.000,28.732,-11.935,-0.000,0.031,NaN,NaN,19,0,-2.203,-1.324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
