id,external_id,class_id,object_time,life_time,speed,class_confidence,object_confidence,gps_latitude,gps_longitude,gps_heading,world_x,world_y,world_z,world_heading_3d,world_height,world_length,world_width,image_x,image_y,speed_x_confidence,speed_y_confidence,world_x_confidence,world_y_confidence,world_heading_3d_confidence,record_time,data_number,camera_type,message_type,record_type,interval_time,num_objects
5,0,5,0.658,0.067,14.424,0.823,0.868,0.0,0.0,217.217,4.377,12.739,0,217.217,1.500,5.000,2.000,0.634,0.680,1,1,1,1,126,,6,visual,Data,TrackUpdate,0.10,1
5,0,5,0.724,0.133,14.236,0.855,0.896,0.0,0.0,217.217,4.203,12.577,0,217.217,1.500,5.000,2.000,0.630,0.684,1,1,1,1,126,,7,visual,Data,TrackUpdate,0.10,1
5,0,5,0.858,0.267,13.877,0.934,0.957,0.0,0.0,217.217,3.836,12.284,0,217.217,1.500,5.000,2.000,0.620,0.693,1,1,1,1,126,,8,visual,Data,TrackUpdate,0.10,1
5,0,5,0.924,0.333,13.796,0.879,0.924,0.0,0.0,217.217,3.673,12.100,0,217.217,1.500,5.000,2.000,0.616,0.698,1,1,1,1,126,,9,visual,Data,TrackUpdate,0.10,1
5,0,5,1.124,0.533,13.658,0.764,0.874,0.0,0.0,224.801,3.299,11.374,0,224.801,1.500,5.000,2.000,0.607,0.722,1,1,1,1,126,,11,visual,Data,TrackUpdate,0.10,1
5,0,5,1.258,0.667,13.622,0.860,0.934,0.0,0.0,224.681,2.858,11.044,0,224.681,1.500,5.000,2.000,0.593,0.733,1,1,1,1,126,,12,visual,Data,TrackUpdate,0.10,1
5,0,5,1.324,0.733,13.504,0.980,0.991,0.0,0.0,224.681,2.729,10.858,0,224.681,1.500,5.000,2.000,0.590,0.741,1,1,1,1,126,,13,visual,Data,TrackUpdate,0.10,1
5,0,5,1.458,0.867,13.381,0.975,0.990,0.0,0.0,222.105,2.322,10.592,0,222.105,1.500,5.000,2.000,0.576,0.750,1,1,1,1,126,,14,visual,Data,TrackUpdate,0.10,1
5,0,5,1.524,0.933,13.393,0.914,0.965,0.0,0.0,222.105,2.146,10.399,0,222.105,1.500,5.000,2.000,0.570,0.756,1,1,1,1,126,,15,visual,Data,TrackUpdate,0.10,1
5,0,5,1.58,0.467,13.720,0.779,0.876,0.0,0.0,224.801,3.504,11.531,0,224.801,1.500,5.000,2.000,0.613,0.718,1,1,1,1,126,,10,visual,Data,TrackUpdate,0.10,1
5,0,5,1.657,1.066,13.341,0.936,0.975,0.0,0.0,222.010,1.779,10.064,0,222.010,1.500,5.000,2.000,0.556,0.770,1,1,1,1,126,,16,visual,Data,TrackUpdate,0.10,1
5,0,5,1.724,1.133,13.302,0.914,0.967,0.0,0.0,222.010,1.601,9.897,0,222.010,1.500,5.000,2.000,0.550,0.776,1,1,1,1,126,,17,visual,Data,TrackUpdate,0.10,1
5,0,5,1.858,1.267,13.124,0.988,0.996,0.0,0.0,223.101,1.285,9.588,0,223.101,1.500,5.000,2.000,0.538,0.789,1,1,1,1,126,,18,visual,Data,TrackUpdate,0.10,1
5,0,5,1.924,1.333,13.163,0.995,0.998,0.0,0.0,223.138,1.084,9.395,0,223.138,1.500,5.000,2.000,0.530,0.797,1,1,1,1,126,,19,visual,Data,TrackUpdate,0.10,1
10,1,0,10.0,1.076,4.052,0.995,0.996,0.0,0.0,44.482,2.483,7.238,0,44.482,1.700,0.300,0.450,0.597,0.918,1,1,1,1,126,,100,visual,Data,TrackUpdate,0.10,1
10,1,0,10.124,1.200,3.967,0.997,0.998,0.0,0.0,44.482,2.568,7.302,0,44.482,1.700,0.300,0.450,0.601,0.914,1,1,1,1,126,,101,visual,Data,TrackUpdate,0.10,1
10,1,0,10.258,1.334,3.848,0.995,0.997,0.0,0.0,44.482,2.639,7.365,0,44.482,1.700,0.300,0.450,0.603,0.910,1,1,1,1,126,,102,visual,Data,TrackUpdate,0.10,1
10,1,0,10.324,1.400,3.741,0.997,0.998,0.0,0.0,44.482,2.658,7.371,0,44.482,1.700,0.300,0.450,0.604,0.910,1,1,1,1,126,,103,visual,Data,TrackUpdate,0.10,1
10,1,0,10.458,1.534,4.070,0.998,0.999,0.0,0.0,45.516,2.871,7.605,0,45.516,1.700,0.300,0.450,0.612,0.896,1,1,1,1,126,,104,visual,Data,TrackUpdate,0.10,1
10,1,0,10.524,1.600,4.142,0.998,0.999,0.0,0.0,45.516,2.926,7.713,0,45.516,1.700,0.300,0.450,0.614,0.890,1,1,1,1,126,,105,visual,Data,TrackUpdate,0.10,1
10,1,0,10.658,1.734,4.119,0.998,0.999,0.0,0.0,45.516,3.002,7.842,0,45.516,1.700,0.300,0.450,0.616,0.883,1,1,1,1,126,,106,visual,Data,TrackUpdate,0.10,1
10,1,0,10.724,1.800,4.089,0.997,0.998,0.0,0.0,45.516,3.032,7.890,0,45.516,1.700,0.300,0.450,0.617,0.881,1,1,1,1,126,,107,visual,Data,TrackUpdate,0.10,1
10,1,0,10.858,1.934,4.079,0.998,0.999,0.0,0.0,45.516,3.111,8.010,0,45.516,1.700,0.300,0.450,0.620,0.874,1,1,1,1,126,,108,visual,Data,TrackUpdate,0.10,1
10,1,0,10.924,2.000,3.985,0.997,0.998,0.0,0.0,45.516,3.136,8.027,0,45.516,1.700,0.300,0.450,0.621,0.873,1,1,1,1,126,,109,visual,Data,TrackUpdate,0.10,1
24,6,5,106.458,0.000,13.736,0.537,0.636,0.0,0.0,41.769,4.836,10.935,0,41.769,1.500,5.000,2.000,0.663,0.743,1,1,1,1,126,,1064,visual,Data,TrackUpdate,0.10,1
24,6,5,106.524,0.066,13.789,0.584,0.688,0.0,0.0,41.769,5.087,11.063,0,41.769,1.500,5.000,2.000,0.670,0.738,1,1,1,1,126,,1065,visual,Data,TrackUpdate,0.10,1
24,6,5,106.658,0.200,13.447,0.595,0.719,0.0,0.0,41.769,5.401,11.393,0,41.769,1.500,5.000,2.000,0.677,0.726,1,1,1,1,126,,1066,visual,Data,TrackUpdate,0.10,1
24,6,5,106.724,0.266,13.915,0.615,0.749,0.0,0.0,41.769,5.657,11.647,0,41.769,1.500,5.000,2.000,0.682,0.719,1,1,1,1,126,,1067,visual,Data,TrackUpdate,0.10,1
24,6,5,106.858,0.400,14.708,0.823,0.900,0.0,0.0,48.967,6.237,12.063,0,48.967,1.500,5.000,2.000,0.696,0.705,1,1,1,1,126,,1068,visual,Data,TrackUpdate,0.10,1
24,6,5,106.924,0.466,14.433,0.976,0.987,0.0,0.0,48.967,6.381,12.190,0,48.967,1.500,5.000,2.000,0.699,0.701,1,1,1,1,126,,1069,visual,Data,TrackUpdate,0.10,1
24,6,5,107.124,0.666,13.393,0.831,0.921,0.0,0.0,46.228,6.674,12.585,0,46.228,1.500,5.000,2.000,0.704,0.689,1,1,1,1,126,,1071,visual,Data,TrackUpdate,0.10,1
24,6,5,107.258,0.800,13.039,0.388,0.743,0.0,0.0,46.785,6.973,12.826,0,46.785,1.500,5.000,2.000,0.710,0.682,1,1,1,1,126,,1072,visual,Data,TrackUpdate,0.10,1
24,6,5,107.324,0.866,13.000,0.388,0.747,0.0,0.0,46.785,7.133,12.983,0,46.785,1.500,5.000,2.000,0.712,0.678,127,127,1,1,127,,1073,visual,Data,TrackUpdate,0.10,1
24,6,5,107.458,1.000,12.880,0.388,0.755,0.0,0.0,46.548,7.434,13.295,0,46.548,1.500,5.000,2.000,0.718,0.669,127,127,1,1,127,,1074,visual,Data,TrackUpdate,0.10,1
24,6,5,107.524,1.066,12.822,0.388,0.759,0.0,0.0,46.548,7.583,13.444,0,46.548,1.500,5.000,2.000,0.720,0.666,127,127,1,1,127,,1075,visual,Data,TrackUpdate,0.10,1
24,6,5,107.58,0.600,13.649,0.925,0.963,0.0,0.0,46.228,6.572,12.443,0,46.228,1.500,5.000,2.000,0.702,0.694,1,1,1,1,126,,1070,visual,Data,TrackUpdate,0.10,1
24,6,5,107.658,1.200,12.719,0.388,0.767,0.0,0.0,45.244,7.846,13.787,0,45.244,1.500,5.000,2.000,0.723,0.656,127,127,1,1,127,,1076,visual,Data,TrackUpdate,0.10,1
24,6,5,107.724,1.266,12.675,0.388,0.771,0.0,0.0,45.244,7.995,13.937,0,45.244,1.500,5.000,2.000,0.726,0.653,127,127,1,1,127,,1077,visual,Data,TrackUpdate,0.10,1
10,1,0,11.124,2.200,4.135,0.998,0.999,0.0,0.0,42.362,3.320,8.196,0,42.362,1.700,0.300,0.450,0.628,0.864,1,1,1,1,126,,111,visual,Data,TrackUpdate,0.10,1
10,1,0,11.258,2.334,3.972,0.998,0.999,0.0,0.0,42.362,3.421,8.230,0,42.362,1.700,0.300,0.450,0.631,0.863,1,1,1,1,126,,112,visual,Data,TrackUpdate,0.10,1
10,1,0,11.324,2.400,3.974,0.998,0.999,0.0,0.0,42.362,3.464,8.246,0,42.362,1.700,0.300,0.450,0.633,0.861,1,1,1,1,126,,113,visual,Data,TrackUpdate,0.10,1
10,1,0,11.458,2.534,4.091,0.998,0.999,0.0,0.0,42.362,3.590,8.321,0,42.362,1.700,0.300,0.450,0.637,0.858,1,1,1,1,126,,114,visual,Data,TrackUpdate,0.10,1
10,1,0,11.524,2.600,4.337,0.998,0.999,0.0,0.0,45.535,3.745,8.460,0,45.535,1.700,0.300,0.450,0.643,0.850,1,1,1,1,126,,115,visual,Data,TrackUpdate,0.10,1
10,1,0,11.58,2.134,4.062,0.999,1.000,0.0,0.0,42.362,3.249,8.130,0,42.362,1.700,0.300,0.450,0.626,0.867,1,1,1,1,126,,110,visual,Data,TrackUpdate,0.10,1
10,1,0,11.658,2.734,4.391,0.997,0.999,0.0,0.0,45.535,3.889,8.638,0,45.535,1.700,0.300,0.450,0.647,0.842,1,1,1,1,126,,116,visual,Data,TrackUpdate,0.10,1
10,1,0,11.724,2.800,4.198,0.989,0.996,0.0,0.0,45.535,3.898,8.640,0,45.535,1.700,0.300,0.450,0.647,0.842,1,1,1,1,126,,117,visual,Data,TrackUpdate,0.10,1
10,1,0,11.858,2.934,3.845,0.992,0.997,0.0,0.0,45.535,3.857,8.585,0,45.535,1.700,0.300,0.450,0.646,0.844,1,1,1,1,126,,118,visual,Data,TrackUpdate,0.10,1
