id,external_id,class_id,object_time,life_time,speed,class_confidence,object_confidence,gps_latitude,gps_longitude,gps_heading,world_x,world_y,world_z,world_heading_3d,world_height,world_length,world_width,image_x,image_y,speed_x_confidence,speed_y_confidence,world_x_confidence,world_y_confidence,world_heading_3d_confidence,record_time,data_number,camera_type,message_type,record_type,interval_time,num_objects
16,3,0,100.133,21.557,3.646,0.998,1.000,0.0,0.0,85.927,-1.196,23.009,0,85.927,1.700,0.300,0.450,0.434,0.637,1,1,1,1,126,,992,thermal,Data,TrackUpdate,0.10,1
16,3,0,100.263,21.687,3.576,0.998,1.000,0.0,0.0,85.927,-1.269,22.954,0,85.927,1.700,0.300,0.450,0.430,0.641,1,1,1,1,126,,993,thermal,Data,TrackUpdate,0.10,1
16,3,0,100.3,21.427,3.620,0.998,1.000,0.0,0.0,85.927,-1.144,23.069,0,85.927,1.700,0.300,0.450,0.438,0.635,1,1,1,1,126,,991,thermal,Data,TrackUpdate,0.10,1
16,3,0,100.328,21.752,3.491,0.998,1.000,0.0,0.0,85.927,-1.327,22.900,0,85.927,1.700,0.300,0.450,0.427,0.643,1,1,1,1,126,,994,thermal,Data,TrackUpdate,0.10,1
16,3,0,100.459,21.883,3.667,0.998,1.000,0.0,0.0,85.927,-1.437,22.767,0,85.927,1.700,0.300,0.450,0.420,0.646,1,1,1,1,126,,995,thermal,Data,TrackUpdate,0.10,1
16,3,0,100.523,21.947,3.735,0.997,1.000,0.0,0.0,85.927,-1.493,22.671,0,85.927,1.700,0.300,0.450,0.416,0.650,1,1,1,1,126,,996,thermal,Data,TrackUpdate,0.10,1
16,3,0,100.606,22.030,3.689,0.997,1.000,0.0,0.0,85.927,-1.543,22.630,0,85.927,1.700,0.300,0.450,0.412,0.652,1,1,1,1,126,,997,thermal,Data,TrackUpdate,0.10,1
16,3,0,100.736,22.160,3.724,0.989,1.000,0.0,0.0,85.927,-1.641,22.396,0,85.927,1.700,0.300,0.450,0.406,0.662,1,1,1,1,126,,998,thermal,Data,TrackUpdate,0.10,1
16,3,0,100.801,22.225,3.808,0.983,1.000,0.0,0.0,85.927,-1.665,22.311,0,85.927,1.700,0.300,0.450,0.405,0.666,1,1,1,1,126,,999,thermal,Data,TrackUpdate,0.10,1
16,3,0,100.933,22.357,3.807,0.997,1.000,0.0,0.0,85.927,-1.696,22.192,0,85.927,1.700,0.300,0.450,0.403,0.670,1,1,1,1,126,,1000,thermal,Data,TrackUpdate,0.10,1
16,3,0,101.127,22.551,3.847,0.998,1.000,0.0,0.0,85.927,-1.766,21.947,0,85.927,1.700,0.300,0.450,0.398,0.680,1,1,1,1,126,,1002,thermal,Data,TrackUpdate,0.10,1
