id,external_id,class_id,object_time,life_time,speed,class_confidence,object_confidence,gps_latitude,gps_longitude,gps_heading,world_x,world_y,world_z,world_heading_3d,world_height,world_length,world_width,image_x,image_y,speed_x_confidence,speed_y_confidence,world_x_confidence,world_y_confidence,world_heading_3d_confidence,record_time,data_number,camera_type,message_type,record_type,interval_time,num_objects
64,3,5,143.458,0.000,21.126,0.998,0.998,0.0,0.0,355.701,5.049,10.404,0,355.701,1.500,5.000,2.000,0.685,0.753,1,1,1,1,126,,1434,visual,Data,TrackUpdate,0.10,1
64,3,5,143.525,0.067,21.152,0.998,0.998,0.0,0.0,355.701,5.005,10.796,0,355.701,1.500,5.000,2.000,0.680,0.738,1,1,1,1,126,,1435,visual,Data,TrackUpdate,0.10,1
64,3,5,143.658,0.200,19.584,0.998,0.999,0.0,0.0,357.232,4.948,11.360,0,357.232,1.500,5.000,2.000,0.672,0.719,1,1,1,1,126,,1436,visual,Data,TrackUpdate,0.10,1
64,3,5,143.725,0.267,20.164,0.999,0.999,0.0,0.0,353.534,4.753,11.801,0,353.534,1.500,5.000,2.000,0.661,0.704,1,1,1,1,126,,1437,visual,Data,TrackUpdate,0.10,1
64,3,5,143.858,0.400,19.664,0.999,0.999,0.0,0.0,352.746,4.635,12.449,0,352.746,1.500,5.000,2.000,0.653,0.683,1,1,1,1,126,,1438,visual,Data,TrackUpdate,0.10,1
64,3,5,143.925,0.467,19.625,0.999,0.999,0.0,0.0,352.746,4.626,12.809,0,352.746,1.500,5.000,2.000,0.649,0.672,1,1,1,1,126,,1439,visual,Data,TrackUpdate,0.10,1
64,3,5,144.125,0.667,19.443,0.999,1.000,0.0,0.0,352.956,4.545,13.858,0,352.956,1.500,5.000,2.000,0.639,0.643,1,1,1,1,126,,1441,visual,Data,TrackUpdate,0.10,1
64,3,5,144.258,0.800,19.345,0.999,1.000,0.0,0.0,353.631,4.507,14.543,0,353.631,1.500,5.000,2.000,0.633,0.625,1,1,1,1,126,,1442,visual,Data,TrackUpdate,0.10,1
64,3,5,144.325,0.867,19.271,0.999,1.000,0.0,0.0,353.631,4.451,14.875,0,353.631,1.500,5.000,2.000,0.629,0.617,1,1,1,1,126,,1443,visual,Data,TrackUpdate,0.10,1
64,3,5,144.458,1.000,19.328,0.999,1.000,0.0,0.0,353.619,4.354,15.598,0,353.619,1.500,5.000,2.000,0.622,0.600,1,1,1,1,126,,1444,visual,Data,TrackUpdate,0.10,1
64,3,5,144.525,1.067,19.367,0.998,0.999,0.0,0.0,353.902,4.321,15.969,0,353.902,1.500,5.000,2.000,0.618,0.592,1,1,1,1,126,,1445,visual,Data,TrackUpdate,0.10,1
64,3,5,144.58,0.600,19.482,0.999,1.000,0.0,0.0,352.587,4.570,13.507,0,352.587,1.500,5.000,2.000,0.642,0.652,1,1,1,1,126,,1440,visual,Data,TrackUpdate,0.10,1
64,3,5,144.658,1.200,19.291,0.999,1.000,0.0,0.0,353.845,4.225,16.637,0,353.845,1.500,5.000,2.000,0.612,0.578,1,1,1,1,126,,1446,visual,Data,TrackUpdate,0.10,1
64,3,5,144.725,1.267,19.280,0.999,1.000,0.0,0.0,353.845,4.172,16.993,0,353.845,1.500,5.000,2.000,0.609,0.570,1,1,1,1,126,,1447,visual,Data,TrackUpdate,0.10,1
64,3,5,144.858,1.400,19.281,0.998,0.999,0.0,0.0,354.056,4.078,17.692,0,354.056,1.500,5.000,2.000,0.603,0.557,1,1,1,1,126,,1448,visual,Data,TrackUpdate,0.10,1
64,3,5,144.925,1.467,19.265,0.998,0.999,0.0,0.0,354.099,4.035,18.044,0,354.099,1.500,5.000,2.000,0.601,0.551,1,1,1,1,126,,1449,visual,Data,TrackUpdate,0.10,1
64,3,5,145.125,1.667,19.139,0.999,1.000,0.0,0.0,353.787,3.883,19.035,0,353.787,1.500,5.000,2.000,0.593,0.533,1,1,1,1,126,,1451,visual,Data,TrackUpdate,0.10,1
64,3,5,145.258,1.800,19.085,0.997,0.999,0.0,0.0,353.726,3.784,19.701,0,353.726,1.500,5.000,2.000,0.588,0.522,1,1,1,1,126,,1452,visual,Data,TrackUpdate,0.10,1
64,3,5,145.325,1.867,19.106,0.998,0.999,0.0,0.0,353.595,3.738,20.062,0,353.595,1.500,5.000,2.000,0.585,0.518,1,1,1,1,126,,1453,visual,Data,TrackUpdate,0.10,1
64,3,5,145.458,2.000,19.107,0.999,1.000,0.0,0.0,353.665,3.661,20.766,0,353.665,1.500,5.000,2.000,0.581,0.506,1,1,1,1,126,,1454,visual,Data,TrackUpdate,0.10,1
64,3,5,145.525,2.067,19.171,0.999,1.000,0.0,0.0,353.665,3.625,21.171,0,353.665,1.500,5.000,2.000,0.580,0.501,1,1,1,1,126,,1455,visual,Data,TrackUpdate,0.10,1
