id,external_id,class_id,object_time,life_time,speed,class_confidence,object_confidence,gps_latitude,gps_longitude,gps_heading,world_x,world_y,world_z,world_heading_3d,world_height,world_length,world_width,image_x,image_y,speed_x_confidence,speed_y_confidence,world_x_confidence,world_y_confidence,world_heading_3d_confidence,record_time,data_number,camera_type,message_type,record_type,interval_time,num_objects
42,10,0,105.257,0.000,3.519,0.996,0.997,0.0,0.0,220.536,3.593,7.985,0,220.536,1.700,0.300,0.450,0.641,0.876,1,1,1,1,126,,1052,visual,Data,TrackUpdate,0.10,1
42,10,0,105.325,0.068,3.504,0.998,0.998,0.0,0.0,220.536,3.548,7.936,0,220.536,1.700,0.300,0.450,0.639,0.878,1,1,1,1,126,,1053,visual,Data,TrackUpdate,0.10,1
42,10,0,105.457,0.200,3.330,0.998,0.998,0.0,0.0,220.536,3.520,7.884,0,220.536,1.700,0.300,0.450,0.639,0.881,1,1,1,1,126,,1054,visual,Data,TrackUpdate,0.10,1
42,10,0,105.525,0.268,3.304,0.999,0.999,0.0,0.0,220.536,3.508,7.818,0,220.536,1.700,0.300,0.450,0.638,0.885,1,1,1,1,126,,1055,visual,Data,TrackUpdate,0.10,1
42,10,0,105.657,0.400,3.676,0.988,0.992,0.0,0.0,220.536,3.389,7.549,0,220.536,1.700,0.300,0.450,0.635,0.900,1,1,1,1,126,,1056,visual,Data,TrackUpdate,0.10,1
42,10,0,105.723,0.466,3.671,0.990,0.993,0.0,0.0,213.943,3.311,7.525,0,213.943,1.700,0.300,0.450,0.632,0.901,1,1,1,1,126,,1057,visual,Data,TrackUpdate,0.10,1
42,10,0,105.857,0.600,3.738,0.992,0.995,0.0,0.0,213.943,3.186,7.406,0,213.943,1.700,0.300,0.450,0.628,0.907,1,1,1,1,126,,1058,visual,Data,TrackUpdate,0.10,1
42,10,0,105.925,0.668,3.661,0.994,0.996,0.0,0.0,213.943,3.160,7.384,0,213.943,1.700,0.300,0.450,0.627,0.909,1,1,1,1,126,,1059,visual,Data,TrackUpdate,0.10,1
42,10,0,106.0,0.743,3.563,0.997,0.998,0.0,0.0,213.943,3.140,7.365,0,213.943,1.700,0.300,0.450,0.626,0.910,1,1,1,1,126,,1060,visual,Data,TrackUpdate,0.10,1
42,10,0,106.123,0.866,3.356,0.998,0.999,0.0,0.0,213.943,3.128,7.378,0,213.943,1.700,0.300,0.450,0.625,0.909,1,1,1,1,126,,1061,visual,Data,TrackUpdate,0.10,1
42,10,0,106.257,1.000,3.492,0.998,0.999,0.0,0.0,213.943,2.951,7.256,0,213.943,1.700,0.300,0.450,0.618,0.917,1,1,1,1,126,,1062,visual,Data,TrackUpdate,0.10,1
42,10,0,106.323,1.066,3.453,0.995,0.997,0.0,0.0,213.943,2.906,7.238,0,213.943,1.700,0.300,0.450,0.616,0.918,1,1,1,1,126,,1063,visual,Data,TrackUpdate,0.10,1
42,10,0,106.457,1.200,3.681,0.996,0.998,0.0,0.0,220.590,2.749,7.064,0,220.590,1.700,0.300,0.450,0.610,0.929,1,1,1,1,126,,1064,visual,Data,TrackUpdate,0.10,1
42,10,0,106.525,1.268,3.613,0.986,0.993,0.0,0.0,220.590,2.761,7.053,0,220.590,1.700,0.300,0.450,0.610,0.930,1,1,1,1,126,,1065,visual,Data,TrackUpdate,0.10,1
42,10,0,106.657,1.400,3.843,0.882,0.942,0.0,0.0,220.590,2.686,6.919,0,220.590,1.700,0.300,0.450,0.608,0.937,1,1,1,1,126,,1066,visual,Data,TrackUpdate,0.10,1
42,10,0,106.723,1.466,4.024,0.882,0.943,0.0,0.0,220.590,2.641,6.866,0,220.590,1.700,0.300,0.450,0.606,0.941,127,127,1,1,127,,1067,visual,Data,TrackUpdate,0.10,1
42,10,0,106.857,1.600,4.167,0.508,0.788,0.0,0.0,218.908,2.425,6.577,0,218.908,1.700,0.300,0.450,0.598,0.958,127,127,1,1,127,,1068,visual,Data,TrackUpdate,0.10,1
42,10,0,106.924,1.667,3.999,0.534,0.803,0.0,0.0,218.908,2.434,6.577,0,218.908,1.700,0.300,0.450,0.598,0.958,127,127,1,1,127,,1069,visual,Data,TrackUpdate,0.10,1
44,11,0,107.658,0.068,3.166,0.981,0.982,0.0,0.0,237.454,2.029,5.697,0,237.454,1.700,0.300,0.450,0.582,1.019,127,127,1,1,127,,1076,visual,Data,TrackUpdate,0.10,1
44,11,0,107.725,0.135,3.199,0.996,0.996,0.0,0.0,237.454,1.978,5.655,0,237.454,1.700,0.300,0.450,0.580,1.022,127,127,1,1,127,,1077,visual,Data,TrackUpdate,0.10,1
44,11,0,107.857,0.267,3.219,0.997,0.997,0.0,0.0,237.454,1.918,5.526,0,237.454,1.700,0.300,0.450,0.577,1.031,127,127,1,1,127,,1078,visual,Data,TrackUpdate,0.10,1
44,11,0,107.923,0.333,3.319,0.997,0.997,0.0,0.0,237.454,1.861,5.466,0,237.454,1.700,0.300,0.450,0.574,1.036,127,127,1,1,127,,1079,visual,Data,TrackUpdate,0.10,1
44,11,0,108.0,0.410,3.256,0.997,0.997,0.0,0.0,237.454,1.824,5.423,0,237.454,1.700,0.300,0.450,0.572,1.040,127,127,1,1,127,,1080,visual,Data,TrackUpdate,0.10,1
44,11,0,108.124,0.534,3.219,0.974,0.978,0.0,0.0,237.454,1.766,5.333,0,237.454,1.700,0.300,0.450,0.569,1.045,127,127,1,1,127,,1081,visual,Data,TrackUpdate,0.10,1
44,11,0,108.257,0.667,2.920,0.944,0.953,0.0,0.0,237.454,1.764,5.298,0,237.454,1.700,0.300,0.450,0.569,1.048,127,127,1,1,127,,1082,visual,Data,TrackUpdate,0.10,1
44,11,0,108.323,0.733,2.912,0.778,0.818,0.0,0.0,237.454,1.753,5.235,0,237.454,1.700,0.300,0.450,0.569,1.053,127,127,1,1,127,,1083,visual,Data,TrackUpdate,0.10,1
44,11,0,108.458,0.868,2.909,0.645,0.719,0.0,0.0,237.454,1.726,5.112,0,237.454,1.700,0.300,0.450,0.568,1.062,127,127,1,1,127,,1084,visual,Data,TrackUpdate,0.10,1
43,12,0,110.400,0.000,3.684,0.994,0.997,0.0,0.0,233.833,3.493,12.618,0,233.833,1.700,0.300,0.450,0.607,0.681,1,1,1,1,126,,1104,visual,Data,TrackUpdate,0.10,1
43,12,0,110.523,0.123,3.772,0.998,0.999,0.0,0.0,233.833,3.341,12.344,0,233.833,1.700,0.300,0.450,0.603,0.689,1,1,1,1,126,,1105,visual,Data,TrackUpdate,0.10,1
43,12,0,110.657,0.257,4.238,0.999,1.000,0.0,0.0,233.833,3.291,12.389,0,233.833,1.700,0.300,0.450,0.602,0.687,1,1,1,1,126,,1106,visual,Data,TrackUpdate,0.10,1
