id,external_id,class_id,object_time,life_time,speed,class_confidence,object_confidence,gps_latitude,gps_longitude,gps_heading,world_x,world_y,world_z,world_heading_3d,world_height,world_length,world_width,image_x,image_y,speed_x_confidence,speed_y_confidence,world_x_confidence,world_y_confidence,world_heading_3d_confidence,record_time,data_number,camera_type,message_type,record_type,interval_time,num_objects
5,0,0,10.1,7.143,0.142,0.961,1.000,0.0,0.0,1.830,3.081,16.427,0,1.830,1.700,0.300,0.450,0.580,0.579,1,1,1,1,126,,100,visual,Data,TrackUpdate,0.10,1
5,0,0,10.124,7.266,0.134,0.956,1.000,0.0,0.0,1.830,3.081,16.424,0,1.830,1.700,0.300,0.450,0.580,0.579,1,1,1,1,126,,101,visual,Data,TrackUpdate,0.10,1
5,0,0,10.258,7.400,0.073,0.952,1.000,0.0,0.0,1.830,3.082,16.423,0,1.830,1.700,0.300,0.450,0.580,0.579,1,1,1,1,126,,102,visual,Data,TrackUpdate,0.10,1
5,0,0,10.326,7.468,0.062,0.956,1.000,0.0,0.0,1.830,3.083,16.423,0,1.830,1.700,0.300,0.450,0.580,0.579,1,1,1,1,126,,103,visual,Data,TrackUpdate,0.10,1
5,0,0,10.401,7.543,0.066,0.955,1.000,0.0,0.0,1.830,3.085,16.423,0,1.830,1.700,0.300,0.450,0.580,0.579,1,1,1,1,126,,104,visual,Data,TrackUpdate,0.10,1
5,0,0,10.526,7.668,0.075,0.947,1.000,0.0,0.0,1.830,3.093,16.388,0,1.830,1.700,0.300,0.450,0.581,0.580,1,1,1,1,126,,105,visual,Data,TrackUpdate,0.10,1
5,0,0,10.658,7.800,0.124,0.963,1.000,0.0,0.0,1.830,3.087,16.419,0,1.830,1.700,0.300,0.450,0.580,0.580,1,1,1,1,126,,106,visual,Data,TrackUpdate,0.10,1
5,0,0,10.724,7.866,0.135,0.988,1.000,0.0,0.0,1.830,3.093,16.392,0,1.830,1.700,0.300,0.450,0.581,0.580,1,1,1,1,126,,107,visual,Data,TrackUpdate,0.10,1
5,0,0,10.858,8.000,0.135,0.997,1.000,0.0,0.0,1.830,3.083,16.429,0,1.830,1.700,0.300,0.450,0.580,0.579,1,1,1,1,126,,108,visual,Data,TrackUpdate,0.10,1
5,0,0,10.925,8.067,0.136,0.996,1.000,0.0,0.0,1.830,3.082,16.427,0,1.830,1.700,0.300,0.450,0.580,0.579,1,1,1,1,126,,109,visual,Data,TrackUpdate,0.10,1
14,1,0,100.1,72.475,0.186,0.000,0.935,0.0,0.0,7.307,2.683,16.973,0,7.307,1.700,0.300,0.450,0.568,0.566,127,127,1,1,127,,1000,visual,Data,TrackUpdate,0.10,3
26,7,0,100.1,21.000,0.024,0.996,1.000,0.0,0.0,290.094,3.044,15.038,0,290.094,1.700,0.300,0.450,0.583,0.611,1,1,1,1,126,,1000,visual,Data,TrackUpdate,0.10,3
5,0,0,100.1,97.143,0.122,0.000,0.568,0.0,0.0,4.384,3.248,18.885,0,4.384,1.700,0.300,0.450,0.577,0.531,127,127,1,1,127,,1000,visual,Data,TrackUpdate,0.10,3
14,1,0,100.124,72.598,0.195,0.000,0.926,0.0,0.0,7.307,2.684,16.979,0,7.307,1.700,0.300,0.450,0.568,0.566,127,127,1,1,127,,1001,visual,Data,TrackUpdate,0.10,3
26,7,0,100.124,21.123,0.063,0.996,1.000,0.0,0.0,290.094,3.039,15.027,0,290.094,1.700,0.300,0.450,0.583,0.611,1,1,1,1,126,,1001,visual,Data,TrackUpdate,0.10,3
5,0,0,100.124,97.266,0.122,0.000,0.568,0.0,0.0,4.384,3.249,18.890,0,4.384,1.700,0.300,0.450,0.577,0.531,127,127,1,1,127,,1001,visual,Data,TrackUpdate,0.10,3
14,1,0,100.258,72.732,0.202,0.000,0.894,0.0,0.0,7.307,2.685,16.987,0,7.307,1.700,0.300,0.450,0.568,0.566,127,127,1,1,127,,1002,visual,Data,TrackUpdate,0.10,3
26,7,0,100.258,21.257,0.170,0.996,1.000,0.0,0.0,290.094,3.056,15.131,0,290.094,1.700,0.300,0.450,0.583,0.608,1,1,1,1,126,,1002,visual,Data,TrackUpdate,0.10,3
5,0,0,100.258,97.400,0.122,0.000,0.568,0.0,0.0,4.384,3.249,18.894,0,4.384,1.700,0.300,0.450,0.577,0.531,127,127,1,1,127,,1002,visual,Data,TrackUpdate,0.10,3
14,1,0,100.324,72.798,0.205,0.000,0.894,0.0,0.0,7.307,2.686,16.990,0,7.307,1.700,0.300,0.450,0.568,0.566,127,127,1,1,127,,1003,visual,Data,TrackUpdate,0.10,3
26,7,0,100.324,21.323,0.307,0.996,1.000,0.0,0.0,290.094,3.070,15.216,0,290.094,1.700,0.300,0.450,0.583,0.606,1,1,1,1,126,,1003,visual,Data,TrackUpdate,0.10,3
5,0,0,100.324,97.466,0.122,0.000,0.568,0.0,0.0,4.384,3.250,18.896,0,4.384,1.700,0.300,0.450,0.577,0.531,127,127,1,1,127,,1003,visual,Data,TrackUpdate,0.10,3
14,1,0,100.458,72.932,0.212,0.000,0.881,0.0,0.0,7.307,2.687,16.998,0,7.307,1.700,0.300,0.450,0.568,0.565,127,127,1,1,127,,1004,visual,Data,TrackUpdate,0.10,3
