,ID,timestamp,x,y,vx,vy,rgb_conf,lidar_conf,t_index,YOLO_cls,rgb_LLR,lidar_LLR,L,T,R,B,X_LiDAR,Y_LiDAR,Z_LiDAR,l,w,h,rot
0,17,5253.000,28.750,-12.200,0.000,0.000,0.648,0.064,3,0,0.178,-1.527,1171.000,184.000,1200.000,277.000,28.750,-12.200,-1.110,0.700,0.630,1.900,-0.873
1,17,5254.000,28.743,-12.218,0.002,-0.002,0.554,NaN,4,0,0.829,-1.326,1171.000,188.000,1196.000,277.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,17,5255.000,28.786,-12.252,0.014,-0.013,0.452,0.244,5,0,-0.971,-0.947,1171.000,187.000,1196.000,277.000,28.800,-12.290,-1.170,0.810,0.590,1.850,2.036
3,17,5256.000,28.794,-12.235,0.008,-0.003,0.435,0.069,6,0,-1.052,-1.460,1171.000,187.000,1195.000,278.000,28.800,-12.230,-1.140,0.760,0.640,1.770,1.588
4,17,5257.000,28.798,-12.263,0.001,-0.009,0.497,NaN,7,0,0.432,-1.326,1171.000,187.000,1197.000,278.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,17,5258.000,28.793,-12.261,-0.001,-0.004,0.424,NaN,8,0,-0.109,-1.326,1171.000,187.000,1196.000,277.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,17,5259.000,28.769,-12.242,-0.009,0.001,0.387,0.043,9,0,-1.281,-1.667,1171.000,164.000,1202.000,278.000,28.750,-12.180,-1.170,0.970,0.460,1.790,1.953
7,17,5260.000,28.758,-12.251,-0.011,-0.000,0.466,NaN,10,0,0.393,-1.326,1169.000,164.000,1202.000,277.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,17,5261.000,28.742,-12.240,-0.012,0.002,0.565,NaN,11,0,0.903,-1.326,1168.000,183.000,1200.000,277.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,17,5262.000,28.711,-12.235,-0.021,0.003,0.667,0.013,12,0,0.314,-1.755,1165.000,190.000,1195.000,278.000,28.700,-12.270,-1.220,0.810,0.630,1.790,-0.824
10,17,5263.000,28.722,-12.172,-0.011,0.018,0.789,NaN,13,0,3.821,-1.326,1159.000,194.000,1195.000,278.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,17,5264.000,28.728,-12.113,-0.007,0.026,0.821,NaN,14,0,4.311,-1.326,1153.000,195.000,1195.000,278.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,17,5265.000,28.726,-12.049,-0.006,0.035,0.810,NaN,15,0,4.175,-1.326,1151.000,196.000,1194.000,278.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,17,5266.000,28.714,-12.049,-0.007,0.028,0.630,NaN,16,0,1.305,-1.325,1162.000,198.000,1193.000,278.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,17,5267.000,28.723,-11.991,-0.004,0.033,0.366,NaN,17,0,-0.904,-1.325,1163.000,200.000,1182.000,239.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,17,5268.000,28.719,-11.960,-0.005,0.032,NaN,NaN,18,0,-2.269,-1.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,17,5269.000,28.713,-11.928,-0.006,0.031,NaN,NaN,19,0,-2.203,-1.324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,17,5270.000,28.707,-11.896,-0.006,0.032,NaN,NaN,20,0,-2.335,-1.324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,17,5271.000,28.699,-11.863,-0.008,0.034,NaN,NaN,21,0,-2.404,-1.324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,17,5272.000,28.691,-11.831,-0.008,0.031,NaN,NaN,22,0,-1.296,-1.324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20,17,5273.000,28.791,-11.607,0.012,0.064,0.691,NaN,23,0,1.743,-1.324,1134.000,192.000,1167.000,234.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21,17,5274.000,28.321,-11.369,-0.038,0.071,0.673,0.052,24,0,0.544,-1.517,1135.000,192.000,1167.000,243.000,28.350,-11.360,-1.080,0.810,0.690,1.810,1.807
22,17,5275.000,28.288,-11.287,-0.037,0.075,0.832,NaN,25,0,4.413,-1.324,1132.000,193.000,1163.000,278.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,17,5276.000,28.255,-11.203,-0.035,0.078,0.830,NaN,26,0,4.413,-1.325,1129.000,192.000,1160.000,280.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,17,5277.000,28.239,-11.127,-0.029,0.078,0.810,0.186,27,0,1.979,-0.983,1125.000,194.000,1159.000,279.000,28.250,-11.120,-1.080,0.940,0.480,1.890,2.334
25,17,5278.000,28.219,-11.044,-0.026,0.079,0.769,NaN,28,0,3.422,-1.325,1125.000,196.000,1151.000,277.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,17,5279.000,28.200,-10.966,-0.023,0.079,0.680,NaN,29,0,2.039,-1.326,1123.000,192.000,1146.000,278.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,17,5280.000,28.135,-10.871,-0.033,0.083,0.752,0.067,30,0,1.436,-1.374,1121.000,191.000,1147.000,279.000,28.090,-10.870,-1.010,1.000,0.530,1.960,2.318
