,ID,timestamp,x,y,vx,vy,rgb_conf,lidar_conf,t_index,YOLO_cls,rgb_LLR,lidar_LLR,L,T,R,B,X_LiDAR,Y_LiDAR,Z_LiDAR,l,w,h,rot
0,33,7.000,25.020,-4.650,0.000,0.000,NaN,0.559,7,0,-2.970,0.304,846.000,204.000,892.000,298.000,25.020,-4.650,-1.340,0.750,0.610,1.710,0.100
1,33,8.000,25.002,-4.691,-0.008,-0.013,0.482,NaN,8,0,0.120,-1.306,859.000,201.000,882.000,275.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,33,9.000,24.994,-4.702,-0.007,-0.011,NaN,NaN,9,0,-4.982,-0.800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,33,10.000,24.987,-4.713,-0.007,-0.011,NaN,NaN,10,0,-2.615,-1.308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,33,11.000,24.934,-5.093,-0.028,-0.120,0.839,NaN,11,0,4.443,-1.308,873.000,200.000,927.000,279.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,33,12.000,24.907,-5.213,-0.027,-0.120,NaN,NaN,12,0,-2.634,-1.317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,33,13.000,24.878,-5.335,-0.029,-0.121,NaN,NaN,13,0,-2.610,-1.305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,33,14.000,24.849,-5.457,-0.029,-0.122,NaN,NaN,14,0,4.137,-1.301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,33,15.000,24.820,-5.580,-0.029,-0.123,NaN,NaN,15,0,-2.613,-1.307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,33,16.000,24.790,-5.705,-0.030,-0.125,NaN,NaN,16,0,-2.627,-1.314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,33,17.000,24.759,-5.832,-0.030,-0.127,NaN,NaN,17,0,1.020,-1.324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,33,18.000,24.730,-5.959,-0.030,-0.127,NaN,NaN,18,0,-2.649,-1.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,33,19.000,24.698,-6.085,-0.032,-0.126,NaN,NaN,19,0,-2.649,-1.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,33,20.000,19.938,-7.273,-0.411,-0.268,0.701,NaN,20,0,1.610,-1.325,1099.000,192.000,1121.000,219.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,33,21.000,19.527,-7.542,-0.411,-0.269,NaN,NaN,21,0,-2.654,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,33,22.000,19.116,-7.814,-0.411,-0.272,NaN,NaN,22,0,-2.651,-1.326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,33,23.000,18.752,-7.998,-0.391,-0.234,0.810,NaN,23,0,4.108,-1.327,1109.000,190.000,1177.000,328.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,33,24.000,18.361,-8.232,-0.391,-0.234,NaN,NaN,24,0,4.103,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,33,25.000,17.970,-8.467,-0.391,-0.234,NaN,NaN,25,0,4.255,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,33,26.000,17.579,-8.701,-0.391,-0.235,NaN,NaN,26,0,-0.141,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20,33,27.000,17.187,-8.936,-0.392,-0.235,NaN,NaN,27,0,1.024,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21,33,28.000,16.795,-9.172,-0.392,-0.236,NaN,NaN,28,0,2.746,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22,33,29.000,16.404,-9.409,-0.392,-0.237,NaN,NaN,29,0,4.217,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,33,30.000,16.011,-9.646,-0.393,-0.237,NaN,NaN,30,0,2.128,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,33,31.000,15.618,-9.884,-0.392,-0.238,NaN,NaN,31,0,3.668,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,98,31.000,22.000,0.460,0.000,0.000,0.542,0.280,31,0,1.070,-0.264,549.000,203.000,582.000,280.000,22.000,0.460,-1.250,0.910,0.550,1.750,-2.743
26,101,31.000,19.890,-4.140,0.000,0.000,0.014,0.707,31,0,-2.541,1.451,860.000,212.000,890.000,275.000,19.890,-4.140,-0.970,0.860,0.510,1.680,0.449
27,33,32.000,15.227,-10.121,-0.391,-0.237,NaN,NaN,32,0,4.108,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,98,32.000,21.944,0.762,-0.043,0.134,0.564,NaN,32,0,0.715,-1.302,549.000,202.000,584.000,279.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,101,32.000,19.978,-3.751,0.050,0.188,0.030,NaN,32,0,-2.449,-1.280,853.000,195.000,878.000,260.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,33,33.000,14.837,-10.357,-0.390,-0.236,NaN,NaN,33,0,2.434,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,98,33.000,21.885,0.595,-0.024,-0.034,0.464,0.077,33,0,0.404,-0.903,551.000,202.000,586.000,279.000,21.880,0.420,-1.330,0.930,0.560,1.810,-2.491
32,101,33.000,20.197,-3.825,0.095,0.015,0.301,0.041,33,0,-0.298,-1.146,857.000,195.000,883.000,280.000,20.130,-4.000,-1.060,0.710,0.640,1.790,0.362
33,33,34.000,14.447,-10.593,-0.390,-0.236,NaN,NaN,34,0,-1.312,-2.250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,98,34.000,21.792,0.476,-0.041,-0.075,0.559,0.679,34,0,1.192,1.057,552.000,203.000,589.000,284.000,21.630,0.380,-1.330,1.030,0.480,1.820,-2.769
35,101,34.000,20.436,-3.824,0.119,-0.015,0.173,0.821,34,0,-1.104,2.135,857.000,202.000,883.000,280.000,20.510,-3.760,-1.020,0.740,0.560,1.740,0.171
36,33,35.000,14.055,-10.828,-0.392,-0.235,NaN,NaN,35,0,4.411,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,98,35.000,21.639,0.631,-0.100,0.003,0.406,NaN,35,0,-0.326,-1.300,554.000,205.000,590.000,282.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38,101,35.000,20.555,-3.841,0.119,-0.017,NaN,NaN,35,0,-0.922,-1.282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39,33,36.000,13.663,-11.062,-0.391,-0.234,NaN,NaN,36,0,-0.850,-2.527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40,98,36.000,21.656,0.494,-0.053,-0.042,0.550,0.951,36,0,1.136,2.238,558.000,206.000,593.000,280.000,21.630,0.380,-1.320,0.800,0.600,1.780,0.113
41,101,36.000,20.740,-3.712,0.138,0.030,0.539,0.358,36,0,1.202,-0.055,859.000,201.000,886.000,280.000,20.780,-3.570,-0.990,0.770,0.720,1.580,0.306
42,133,36.000,38.550,-14.010,0.000,0.000,0.733,0.021,36,0,-0.811,-2.411,1099.000,191.000,1122.000,253.000,38.550,-14.010,-1.140,1.650,0.440,1.720,0.381
43,33,37.000,13.273,-11.297,-0.391,-0.235,NaN,NaN,37,0,1.538,-1.281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44,98,37.000,21.524,0.357,-0.072,-0.068,0.265,0.958,37,0,-0.506,2.148,561.000,205.000,596.000,285.000,21.440,0.300,-1.230,0.930,0.450,1.700,-2.798
45,101,37.000,20.959,-3.531,0.163,0.066,0.006,0.801,37,0,-2.588,2.051,843.000,182.000,858.000,241.000,21.010,-3.460,-1.050,0.840,0.570,1.830,0.135
46,133,37.000,38.507,-14.189,-0.007,-0.044,0.733,NaN,37,0,2.590,-1.266,1099.000,191.000,1122.000,253.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,33,38.000,12.882,-11.532,-0.391,-0.235,NaN,NaN,38,0,4.411,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48,98,38.000,21.509,0.468,-0.067,-0.020,0.214,NaN,38,0,-1.047,-1.313,565.000,203.000,601.000,286.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49,101,38.000,21.122,-3.465,0.162,0.066,NaN,NaN,38,0,-2.142,-1.302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50,133,38.000,38.511,-14.236,-0.008,-0.044,0.717,NaN,38,0,2.434,-1.309,1099.000,191.000,1122.000,253.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,33,39.000,12.490,-11.767,-0.392,-0.235,NaN,NaN,39,0,0.026,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,98,39.000,21.351,0.355,-0.083,-0.043,0.307,0.882,39,0,-0.325,2.148,565.000,204.000,610.000,288.000,21.290,0.240,-1.320,0.950,0.500,1.740,-2.839
53,101,39.000,21.224,-3.361,0.145,0.076,0.072,0.955,39,0,-1.891,2.148,861.000,202.000,884.000,265.000,21.170,-3.330,-1.000,0.730,0.570,1.630,0.498
54,133,39.000,38.531,-14.272,0.001,-0.038,0.715,NaN,39,0,2.280,-1.311,1099.000,191.000,1122.000,253.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,33,40.000,12.098,-12.002,-0.392,-0.235,NaN,NaN,40,0,-2.507,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56,98,40.000,21.227,0.255,-0.086,-0.054,0.207,0.910,40,0,-0.908,2.148,567.000,205.000,614.000,289.000,21.180,0.190,-1.300,1.030,0.530,1.820,-3.060
57,101,40.000,21.376,-3.225,0.143,0.090,NaN,0.689,40,0,-2.683,1.223,797.000,181.000,846.000,292.000,21.370,-3.190,-0.980,0.790,0.640,1.710,-0.028
58,133,40.000,38.552,-14.277,0.002,-0.023,0.720,NaN,40,0,2.434,-1.312,1099.000,191.000,1122.000,253.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,33,41.000,11.706,-12.239,-0.392,-0.236,NaN,NaN,41,0,-1.063,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,98,41.000,21.145,0.308,-0.087,-0.030,0.200,NaN,41,0,-1.096,-1.319,569.000,207.000,614.000,292.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61,101,41.000,21.518,-3.133,0.143,0.092,NaN,NaN,41,0,-0.030,-1.313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,133,41.000,38.565,-14.285,0.003,-0.020,0.718,NaN,41,0,2.434,-1.312,1099.000,191.000,1122.000,253.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63,33,42.000,11.314,-12.475,-0.392,-0.237,NaN,NaN,42,0,0.336,-1.598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64,98,42.000,21.066,0.235,-0.083,-0.039,0.477,0.533,42,0,0.687,0.557,571.000,207.000,607.000,275.000,21.080,0.160,-1.340,0.970,0.530,1.830,-2.614
65,101,42.000,21.693,-3.033,0.150,0.093,NaN,0.046,42,0,-2.734,-1.150,778.000,185.000,838.000,299.000,21.740,-3.030,-1.070,0.750,0.610,1.780,0.455
66,133,42.000,38.542,-14.282,0.002,-0.016,0.710,NaN,42,0,2.280,-1.312,1099.000,191.000,1122.000,253.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67,33,43.000,10.925,-12.713,-0.390,-0.238,NaN,NaN,43,0,-1.693,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,98,43.000,20.987,0.144,-0.082,-0.054,0.345,0.927,43,0,-0.200,2.148,574.000,206.000,609.000,296.000,20.980,0.070,-1.310,1.080,0.570,1.940,-2.506
69,101,43.000,21.921,-2.907,0.167,0.100,NaN,0.010,43,0,-2.732,-1.357,777.000,181.000,819.000,291.000,22.010,-2.900,-0.990,0.670,0.560,1.740,-0.000
70,133,43.000,38.597,-14.297,0.011,-0.012,0.729,NaN,43,0,2.590,-1.312,1099.000,191.000,1121.000,253.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71,33,44.000,10.535,-12.950,-0.389,-0.237,NaN,NaN,44,0,-1.751,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72,98,44.000,20.898,0.260,-0.084,-0.012,0.780,NaN,44,0,3.688,-1.324,575.000,207.000,612.000,311.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73,101,44.000,22.088,-2.806,0.168,0.101,NaN,NaN,44,0,-1.280,-1.308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74,133,44.000,38.644,-14.315,0.017,-0.011,0.731,NaN,44,0,2.590,-1.312,1099.000,191.000,1122.000,253.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75,33,45.000,10.146,-13.188,-0.389,-0.238,NaN,NaN,45,0,-1.997,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76,98,45.000,20.827,0.201,-0.079,-0.028,0.787,0.631,45,0,3.938,0.941,577.000,207.000,615.000,313.000,20.830,0.090,-1.220,0.850,0.670,1.830,0.271
77,101,45.000,22.165,-2.764,0.149,0.091,0.301,0.119,45,0,-0.444,-0.775,756.000,196.000,771.000,239.000,22.100,-2.800,-0.970,1.780,0.580,1.780,0.509
78,133,45.000,38.698,-14.326,0.022,-0.010,0.729,NaN,45,0,2.590,-1.312,1099.000,191.000,1121.000,253.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79,33,46.000,9.756,-13.427,-0.390,-0.239,NaN,NaN,46,0,-1.693,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
80,98,46.000,20.697,0.128,-0.091,-0.041,0.854,0.969,46,0,4.281,2.148,578.000,206.000,622.000,316.000,20.640,0.030,-1.280,0.900,0.440,1.790,-2.815
81,101,46.000,22.399,-2.655,0.164,0.094,0.532,0.858,46,0,0.826,2.124,746.000,200.000,777.000,276.000,22.510,-2.630,-1.020,0.810,0.520,1.620,0.300
82,133,46.000,38.736,-14.333,0.027,-0.008,0.734,NaN,46,0,2.590,-1.312,1099.000,191.000,1121.000,253.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83,33,47.000,9.365,-13.664,-0.391,-0.238,NaN,NaN,47,0,-1.976,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
84,98,47.000,20.602,0.171,-0.092,-0.017,0.823,NaN,47,0,4.294,-1.326,579.000,208.000,623.000,316.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
85,101,47.000,22.564,-2.559,0.165,0.095,NaN,NaN,47,0,-2.079,-1.301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86,133,47.000,38.795,-14.343,0.032,-0.005,0.725,NaN,47,0,2.434,-1.312,1099.000,191.000,1121.000,253.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87,33,48.000,8.976,-13.901,-0.390,-0.237,NaN,NaN,48,0,-2.120,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88,98,48.000,20.511,0.095,-0.092,-0.035,0.861,0.958,48,0,4.296,2.148,582.000,209.000,623.000,317.000,20.510,-0.000,-1.340,1.060,0.410,1.860,-2.765
