,ID,timestamp,x,y,vx,vy,rgb_conf,lidar_conf,t_index,YOLO_cls,rgb_LLR,lidar_LLR,L,T,R,B,X_LiDAR,Y_LiDAR,Z_LiDAR,l,w,h,rot
0,15,6002.000,26.280,-2.950,0.000,0.000,0.682,0.015,2,0,1.117,-1.507,753.000,199.000,793.000,272.000,26.280,-2.950,-1.190,0.810,0.630,1.780,-0.485
1,15,6003.000,26.280,-2.975,-0.004,-0.008,0.698,NaN,3,0,2.128,-1.285,753.000,200.000,792.000,274.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,15,6004.000,26.139,-2.959,-0.049,0.001,0.712,0.846,4,0,1.516,1.725,754.000,200.000,792.000,271.000,26.100,-2.940,-1.160,1.970,0.590,1.910,-1.137
3,15,6005.000,26.121,-2.907,-0.036,0.022,0.716,0.123,5,0,1.662,-0.996,753.000,200.000,793.000,271.000,26.160,-2.860,-1.050,0.810,0.650,1.860,-0.203
4,15,6006.000,26.071,-2.927,-0.040,0.010,0.709,NaN,6,0,2.280,-1.288,753.000,200.000,793.000,273.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,15,6007.000,26.158,-2.880,-0.006,0.018,0.675,0.178,7,0,1.024,-0.818,753.000,193.000,792.000,279.000,26.220,-2.860,-1.070,1.000,0.530,1.930,-0.965
6,15,6008.000,26.177,-2.917,-0.001,0.004,0.655,0.039,8,0,0.873,-1.402,753.000,193.000,792.000,275.000,26.200,-2.970,-1.170,0.770,0.600,1.760,-0.395
7,15,6009.000,26.174,-2.946,-0.002,-0.002,0.674,NaN,9,0,1.916,-1.288,753.000,194.000,792.000,280.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,15,6010.000,26.184,-2.965,0.001,-0.004,0.688,NaN,10,0,2.173,-1.294,753.000,195.000,792.000,281.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,15,6011.000,26.183,-2.944,0.000,-0.000,0.703,0.042,11,0,1.367,-1.418,753.000,193.000,792.000,282.000,26.190,-2.930,-1.130,0.790,0.710,1.770,-0.952
10,15,6012.000,26.185,-2.948,0.000,-0.001,0.703,NaN,12,0,2.315,-1.293,752.000,193.000,792.000,281.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,15,6013.000,26.167,-2.922,-0.005,0.005,0.718,0.226,13,0,1.662,-0.685,752.000,193.000,791.000,285.000,26.180,-2.880,-1.080,1.930,0.610,1.780,-1.085
12,15,6014.000,26.147,-2.898,-0.008,0.009,0.741,0.115,14,0,1.893,-0.993,752.000,192.000,792.000,279.000,26.130,-2.860,-1.110,0.730,0.680,1.820,-0.481
13,15,6015.000,26.126,-2.926,-0.012,0.001,0.780,NaN,15,0,3.620,-1.284,753.000,193.000,792.000,276.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,15,6016.000,26.145,-2.885,-0.007,0.011,0.176,0.768,16,0,-1.630,1.059,782.000,197.000,796.000,232.000,26.180,-2.820,-1.170,1.890,0.580,1.760,-1.083
15,15,6017.000,26.134,-2.866,-0.008,0.012,0.743,0.589,17,0,1.893,0.277,752.000,192.000,791.000,272.000,26.150,-2.860,-1.190,1.910,0.630,1.900,-1.145
16,15,6018.000,26.118,-2.901,-0.010,0.002,0.760,NaN,18,0,3.077,-1.280,753.000,192.000,791.000,271.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,15,6019.000,26.124,-2.877,-0.006,0.009,0.756,0.830,19,0,2.048,1.475,753.000,192.000,791.000,269.000,26.130,-2.830,-1.130,1.800,0.590,1.790,-1.064
18,15,6020.000,26.117,-2.866,-0.006,0.010,0.756,0.999,20,0,2.048,4.938,753.000,193.000,791.000,270.000,26.110,-2.860,-1.260,1.970,0.590,1.850,-1.006
19,15,6021.000,26.104,-2.907,-0.006,-0.002,0.745,NaN,21,0,2.906,-1.280,753.000,193.000,791.000,270.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20,15,6022.000,26.096,-2.862,-0.008,0.012,0.745,0.767,22,0,1.893,1.059,753.000,199.000,791.000,273.000,26.100,-2.780,-1.180,1.870,0.660,1.790,-1.004
21,15,6023.000,26.154,-2.861,0.004,0.010,0.727,0.017,23,0,1.790,-1.493,753.000,199.000,792.000,276.000,26.240,-2.880,-1.160,0.780,0.620,1.800,0.004
22,15,6024.000,26.158,-2.908,0.006,-0.002,0.701,NaN,24,0,2.128,-1.277,753.000,197.000,792.000,277.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,15,6025.000,26.163,-2.886,0.006,0.004,0.708,0.413,25,0,1.516,-0.304,753.000,199.000,793.000,274.000,26.170,-2.840,-1.140,0.750,0.640,1.780,-0.230
24,15,6026.000,26.172,-2.914,0.006,-0.003,0.678,NaN,26,0,1.846,-1.285,753.000,200.000,790.000,277.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,15,6027.000,26.182,-2.942,0.007,-0.009,0.698,NaN,27,0,2.315,-1.289,753.000,200.000,792.000,283.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,15,6028.000,26.163,-2.926,0.001,-0.007,0.692,0.064,28,0,1.231,-1.260,753.000,200.000,792.000,278.000,26.140,-2.900,-1.150,1.930,0.630,1.850,-1.184
27,15,6029.000,26.160,-2.922,-0.001,-0.004,0.674,0.443,29,0,1.024,-0.223,753.000,199.000,792.000,283.000,26.150,-2.890,-1.240,1.810,0.650,1.770,-1.001
28,15,6030.000,26.157,-2.949,-0.002,-0.009,0.677,NaN,30,0,2.039,-1.291,753.000,199.000,792.000,284.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,15,6031.000,26.126,-2.922,-0.006,-0.005,0.086,0.214,31,0,-2.175,-0.741,783.000,198.000,796.000,232.000,26.090,-2.850,-1.250,1.820,0.660,2.050,-1.023
30,15,6032.000,26.118,-2.949,-0.006,-0.012,0.693,NaN,32,0,2.173,-1.289,753.000,199.000,793.000,287.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,15,6033.000,26.124,-2.929,-0.005,-0.003,0.676,0.099,33,0,1.117,-1.053,753.000,199.000,793.000,286.000,26.140,-2.850,-1.100,1.850,0.630,1.790,-1.074
32,15,6034.000,26.137,-2.913,0.001,0.001,0.639,0.987,34,0,0.809,4.938,752.000,194.000,789.000,276.000,26.160,-2.890,-1.150,1.910,0.590,1.790,-1.014
33,15,6035.000,26.134,-2.928,0.000,-0.002,0.662,NaN,35,0,1.613,-1.287,752.000,196.000,791.000,275.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,15,6036.000,26.126,-2.925,-0.002,-0.001,0.669,0.410,36,0,1.024,-0.304,752.000,199.000,790.000,283.000,26.120,-2.920,-1.100,0.710,0.670,1.710,-0.124
35,15,6037.000,26.139,-2.924,0.000,-0.000,0.683,0.539,37,0,1.117,0.133,752.000,196.000,792.000,282.000,26.160,-2.910,-1.130,0.820,0.660,1.770,-1.010
36,15,6038.000,26.137,-2.935,-0.001,-0.001,0.665,NaN,38,0,1.803,-1.290,751.000,193.000,792.000,282.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,15,6039.000,26.133,-2.948,-0.003,-0.004,0.668,NaN,39,0,1.916,-1.290,752.000,194.000,792.000,285.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38,15,6040.000,26.211,-2.905,0.013,0.006,0.649,0.012,40,0,0.873,-1.517,752.000,198.000,792.000,285.000,26.260,-2.840,-1.150,0.760,0.630,1.780,-0.139
39,15,6041.000,26.225,-2.917,0.012,0.002,0.611,NaN,41,0,1.298,-1.280,752.000,197.000,789.000,284.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40,15,6042.000,26.221,-2.914,0.008,0.000,0.656,0.931,42,0,0.944,4.914,752.000,199.000,791.000,281.000,26.200,-2.920,-1.200,1.930,0.550,1.840,-1.106
41,15,6043.000,26.182,-2.862,0.000,0.013,0.635,0.773,43,0,0.809,1.059,753.000,199.000,787.000,277.000,26.140,-2.760,-1.100,1.950,0.540,1.840,-1.028
42,15,6044.000,26.185,-2.882,0.001,0.005,0.630,NaN,44,0,1.492,-1.276,752.000,198.000,786.000,281.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43,15,6045.000,26.166,-2.867,-0.002,0.008,0.590,0.992,45,0,0.553,4.938,753.000,195.000,792.000,279.000,26.150,-2.830,-1.220,2.000,0.570,1.860,-1.033
44,15,6046.000,26.128,-2.839,-0.009,0.012,0.577,0.978,46,0,0.497,4.938,753.000,195.000,789.000,274.000,26.070,-2.790,-1.190,1.950,0.580,1.970,-1.079
45,15,6047.000,26.123,-2.891,-0.007,-0.004,0.626,NaN,47,0,1.305,-1.271,753.000,199.000,792.000,271.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,15,6048.000,26.148,-2.890,-0.001,-0.001,0.619,0.241,48,0,0.705,-0.650,753.000,199.000,791.000,271.000,26.170,-2.890,-1.150,2.000,0.660,1.880,-1.115
47,15,6049.000,26.160,-2.857,0.002,0.007,0.608,0.248,49,0,0.658,-0.619,753.000,200.000,791.000,279.000,26.170,-2.830,-1.220,1.910,0.610,1.780,-0.959
48,15,6050.000,26.163,-2.904,0.001,-0.006,0.628,NaN,50,0,1.305,-1.277,753.000,199.000,791.000,273.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49,15,6051.000,26.140,-2.894,-0.004,-0.003,0.633,0.707,51,0,0.754,0.758,753.000,199.000,791.000,274.000,26.130,-2.840,-1.280,2.120,0.600,1.860,-1.084
50,15,6052.000,26.137,-2.897,-0.004,-0.003,0.700,0.618,52,0,1.367,0.352,753.000,198.000,792.000,285.000,26.150,-2.880,-1.250,1.940,0.580,1.870,-0.992
51,15,6053.000,26.128,-2.930,-0.005,-0.009,0.692,NaN,53,0,2.173,-1.284,752.000,194.000,792.000,282.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,15,6054.000,26.134,-2.898,-0.002,0.001,0.664,0.855,54,0,0.944,1.893,751.000,195.000,792.000,281.000,26.140,-2.840,-1.190,1.900,0.590,1.820,-1.105
53,15,6055.000,26.124,-2.865,-0.004,0.009,0.642,0.234,55,0,0.809,-0.681,751.000,193.000,791.000,281.000,26.120,-2.840,-1.210,0.720,0.680,1.820,-0.374
