,ID,timestamp,x,y,vx,vy,rgb_conf,lidar_conf,t_index,YOLO_cls,rgb_LLR,lidar_LLR,L,T,R,B,X_LiDAR,Y_LiDAR,Z_LiDAR,l,w,h,rot
0,2,3755.000,41.650,4.370,0.000,0.000,0.079,0.024,5,0,-4.716,-2.502,471.000,195.000,486.000,232.000,41.650,4.370,-0.720,1.570,0.570,1.630,3.021
1,2,3756.000,41.671,4.454,-0.003,0.015,0.465,NaN,6,0,-0.193,-1.247,470.000,194.000,487.000,254.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2,3757.000,41.283,4.360,-0.082,-0.019,0.411,0.050,7,0,-2.732,-2.260,472.000,194.000,488.000,253.000,41.090,4.230,-0.990,0.750,0.610,1.720,0.562
3,2,3758.000,41.225,4.339,-0.073,-0.013,0.305,NaN,8,0,-0.916,-1.219,472.000,199.000,490.000,253.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,2,3759.000,41.168,4.328,-0.070,-0.014,0.570,NaN,9,0,0.573,-1.234,472.000,194.000,491.000,253.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,2,3760.000,40.554,4.281,-0.176,-0.019,0.630,0.070,10,0,-1.974,-2.313,472.000,194.000,492.000,253.000,40.410,4.130,-0.920,1.550,0.580,1.860,0.126
6,2,3761.000,40.150,4.184,-0.231,-0.044,0.674,0.027,11,0,-1.571,-2.357,473.000,193.000,494.000,255.000,39.990,4.010,-1.090,0.820,0.650,1.920,0.832
7,2,3762.000,39.921,4.162,-0.232,-0.039,0.357,NaN,12,0,-0.559,-1.262,472.000,193.000,494.000,254.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,2,3763.000,39.634,4.077,-0.246,-0.052,0.466,0.190,13,0,-2.805,-1.908,472.000,193.000,495.000,255.000,39.530,3.920,-1.090,1.680,0.550,1.640,-2.873
9,2,3764.000,39.392,4.036,-0.245,-0.051,0.650,NaN,14,0,1.281,-1.285,473.000,193.000,496.000,253.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,2,3765.000,39.147,3.985,-0.243,-0.052,0.683,NaN,15,0,1.609,-1.291,474.000,193.000,497.000,253.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,2,3766.000,38.752,3.895,-0.274,-0.063,0.699,0.675,16,0,-1.353,-0.774,473.000,193.000,498.000,248.000,38.660,3.760,-1.180,1.950,0.540,1.740,-2.963
12,2,3767.000,38.410,3.806,-0.287,-0.069,0.761,0.739,17,0,-0.404,-0.305,473.000,194.000,499.000,250.000,38.330,3.710,-1.250,0.930,0.640,1.880,-3.047
13,2,3768.000,38.120,3.780,-0.288,-0.060,0.741,NaN,18,0,2.522,-1.314,475.000,194.000,500.000,254.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,2,3769.000,37.828,3.725,-0.289,-0.059,0.725,0.312,19,0,-0.758,-1.663,475.000,194.000,499.000,250.000,37.810,3.740,-1.190,1.790,0.660,1.840,3.085
15,2,3770.000,37.567,3.650,-0.286,-0.063,0.719,0.013,20,0,-0.925,-2.451,476.000,194.000,500.000,252.000,37.620,3.620,-1.190,1.820,0.660,1.980,3.159
16,2,3771.000,37.259,3.673,-0.290,-0.043,0.752,NaN,21,0,2.680,-1.317,475.000,194.000,500.000,254.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,2,3772.000,37.026,3.595,-0.280,-0.050,0.758,0.013,22,0,-0.310,-2.388,474.000,193.000,501.000,256.000,37.110,3.500,-1.090,1.840,0.540,1.840,2.966
18,2,3773.000,36.756,3.528,-0.278,-0.052,0.756,0.067,23,0,-0.311,-2.260,476.000,193.000,500.000,257.000,36.790,3.500,-1.010,1.980,0.540,1.790,-2.891
19,2,3774.000,36.458,3.569,-0.282,-0.030,0.739,NaN,24,0,2.746,-1.320,477.000,193.000,500.000,258.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20,2,3775.000,36.271,3.535,-0.264,-0.029,0.027,0.084,25,0,-4.619,-2.144,497.000,200.000,514.000,232.000,36.410,3.500,-1.090,1.820,0.560,1.750,-2.763
21,2,3776.000,36.034,3.493,-0.258,-0.032,0.703,0.449,26,0,-0.933,-1.165,477.000,193.000,502.000,248.000,36.090,3.450,-1.060,0.730,0.660,1.730,0.665
22,2,3777.000,35.775,3.485,-0.258,-0.026,0.728,NaN,27,0,2.590,-1.318,478.000,192.000,503.000,254.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,2,3778.000,35.553,3.435,-0.251,-0.032,0.791,0.862,28,0,-0.006,0.952,478.000,192.000,504.000,252.000,35.600,3.370,-1.020,1.880,0.680,1.830,3.122
24,2,3779.000,35.322,3.349,-0.245,-0.043,0.782,0.280,29,0,0.137,-1.478,479.000,192.000,505.000,256.000,35.380,3.240,-0.910,0.710,0.690,1.780,-0.025
25,2,3780.000,35.077,3.337,-0.246,-0.036,0.780,NaN,30,0,3.460,-1.322,479.000,192.000,506.000,259.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
