,ID,timestamp,x,y,vx,vy,rgb_conf,lidar_conf,t_index,YOLO_cls,rgb_LLR,lidar_LLR,L,T,R,B,X_LiDAR,Y_LiDAR,Z_LiDAR,l,w,h,rot
0,36,7559.000,11.160,9.390,0.000,0.000,NaN,0.423,59,0,0.000,0.053,-696.000,172.000,-374.000,423.000,11.160,9.390,-1.200,1.730,0.550,1.870,-0.696
1,36,7560.000,11.164,9.393,-0.003,0.003,NaN,NaN,60,0,-3.178,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,36,7561.000,11.393,9.231,0.074,-0.067,NaN,0.995,61,0,0.000,2.026,-643.000,173.000,-324.000,421.000,11.420,9.190,-1.210,1.790,0.590,1.890,-0.696
3,36,7562.000,11.722,9.007,0.184,-0.121,NaN,1.000,62,0,0.000,2.087,-567.000,167.000,-262.000,401.000,11.820,8.920,-1.130,1.800,0.650,1.840,-0.657
4,36,7563.000,11.907,8.887,0.185,-0.120,NaN,NaN,63,0,-1.860,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,36,7564.000,12.125,8.706,0.197,-0.136,NaN,0.998,64,0,0.000,2.087,-499.000,157.000,-221.000,395.000,12.170,8.700,-1.090,1.750,0.540,1.940,-0.569
6,36,7565.000,12.369,8.483,0.214,-0.150,NaN,1.000,65,0,0.000,2.087,-447.000,164.000,-155.000,390.000,12.470,8.390,-1.110,1.940,0.620,1.880,-0.673
7,36,7566.000,12.582,8.335,0.213,-0.149,NaN,NaN,66,0,-2.404,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,36,7567.000,12.875,8.181,0.238,-0.154,NaN,1.000,67,0,0.000,2.136,-372.000,176.000,-114.000,386.000,12.930,8.170,-1.170,1.820,0.570,1.830,-0.638
9,36,7568.000,13.190,7.950,0.261,-0.175,NaN,1.000,68,0,0.000,2.136,-318.000,173.000,-63.000,379.000,13.260,7.870,-1.140,1.890,0.590,1.840,-0.612
10,36,7569.000,13.449,7.775,0.260,-0.175,NaN,NaN,69,0,-0.933,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,36,7570.000,13.638,7.609,0.240,-0.170,NaN,0.999,70,0,0.000,2.172,-270.000,174.000,-22.000,378.000,13.570,7.620,-1.160,1.930,0.600,1.870,-0.640
12,36,7571.000,13.920,7.381,0.251,-0.187,NaN,0.986,71,0,0.000,2.172,-206.000,172.000,15.000,373.000,13.970,7.330,-1.150,1.810,0.570,1.900,-0.611
13,36,7572.000,14.173,7.193,0.253,-0.187,NaN,NaN,72,0,-1.168,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,36,7573.000,14.344,7.085,0.236,-0.166,NaN,0.513,73,0,0.000,0.387,-108.000,182.000,-2.000,349.000,14.290,7.120,-1.120,0.780,0.600,1.680,0.019
