,ID,timestamp,x,y,vx,vy,rgb_conf,lidar_conf,t_index,YOLO_cls,rgb_LLR,lidar_LLR,L,T,R,B,X_LiDAR,Y_LiDAR,Z_LiDAR,l,w,h,rot
0,0,3000.000,10.930,1.850,0.000,0.000,0.913,0.987,0,0,4.052,2.026,359.000,207.000,453.000,415.000,10.930,1.850,-1.260,0.780,0.680,1.640,-0.319
1,1,3000.000,6.470,4.130,0.000,0.000,NaN,0.998,0,0,0.000,1.677,-393.000,214.000,-124.000,581.000,6.470,4.130,-1.290,0.740,0.590,1.590,-0.521
2,2,3000.000,27.770,-3.580,0.000,0.000,NaN,0.240,0,0,-3.338,-0.839,749.000,195.000,836.000,294.000,27.770,-3.580,-1.310,1.870,0.570,1.970,-0.945
3,0,3001.000,10.939,1.800,0.009,-0.030,0.905,NaN,1,0,3.726,-1.327,364.000,208.000,456.000,418.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,3001.000,6.462,4.137,-0.006,0.009,NaN,NaN,1,0,-2.654,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,2,3001.000,27.787,-3.577,0.001,-0.000,NaN,NaN,1,0,-1.546,-1.310,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,0,3002.000,11.139,1.726,0.083,-0.056,0.921,0.927,2,0,4.052,2.026,373.000,212.000,466.000,418.000,11.170,1.710,-1.220,0.820,0.610,1.690,-0.015
7,1,3002.000,6.591,4.055,0.060,-0.031,NaN,1.000,2,0,0.000,1.747,-360.000,210.000,-90.000,572.000,6.610,4.050,-1.280,0.770,0.590,1.610,-0.288
8,2,3002.000,27.724,-3.561,-0.019,0.014,0.494,0.244,2,0,-0.478,-0.839,771.000,198.000,810.000,259.000,27.700,-3.550,-1.290,2.030,0.550,1.830,-1.104
9,0,3003.000,11.148,1.676,0.051,-0.052,0.909,0.902,3,0,4.052,2.026,379.000,214.000,474.000,417.000,11.120,1.690,-1.240,0.880,0.480,1.750,2.512
10,1,3003.000,6.730,3.985,0.094,-0.051,NaN,1.000,3,0,0.000,1.747,-323.000,206.000,-54.000,558.000,6.780,3.970,-1.270,0.780,0.680,1.620,-0.096
11,2,3003.000,27.718,-3.543,-0.014,0.016,0.638,0.299,3,0,0.341,-0.693,772.000,198.000,809.000,258.000,27.730,-3.540,-1.210,0.790,0.590,1.760,-0.826
12,0,3004.000,11.204,1.615,0.053,-0.056,0.909,NaN,4,0,3.726,-1.327,380.000,214.000,477.000,416.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,1,3004.000,6.825,3.934,0.095,-0.052,NaN,NaN,4,0,-2.654,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,2,3004.000,27.705,-3.548,-0.011,0.010,0.119,NaN,4,0,-1.894,-1.310,774.000,201.000,812.000,258.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
