,ID,timestamp,x,y,vx,vy,rgb_conf,lidar_conf,t_index,YOLO_cls,rgb_LLR,lidar_LLR,L,T,R,B,X_LiDAR,Y_LiDAR,Z_LiDAR,l,w,h,rot
0,0,6750.000,25.390,1.930,0.000,0.000,0.797,0.817,0,0,2.748,1.532,491.000,201.000,536.000,295.000,25.390,1.930,-1.230,1.000,0.480,1.910,-2.152
1,0,6751.000,25.446,1.976,0.015,0.026,0.801,0.953,1,0,2.415,4.938,493.000,208.000,536.000,295.000,25.500,2.010,-1.310,0.970,0.480,1.760,-2.405
2,0,6752.000,25.464,2.035,0.013,0.043,0.798,NaN,2,0,4.010,-1.327,493.000,205.000,535.000,293.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,0,6753.000,25.549,2.107,0.037,0.053,0.808,0.962,3,0,2.567,4.938,490.000,205.000,530.000,293.000,25.610,2.150,-1.330,0.910,0.430,1.720,-1.610
4,6,6753.000,48.190,21.880,0.000,0.000,0.108,0.022,3,0,-4.865,-2.794,5.000,202.000,24.000,230.000,48.190,21.880,-0.770,1.640,0.420,1.650,-0.105
5,0,6754.000,25.701,2.226,0.076,0.077,0.843,0.230,4,0,3.180,-0.703,487.000,203.000,520.000,292.000,25.780,2.290,-1.280,0.780,0.820,1.680,0.580
6,6,6754.000,48.154,21.877,0.002,-0.009,0.749,NaN,4,0,2.680,-1.292,3.000,201.000,23.000,251.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,0,6755.000,25.800,2.307,0.084,0.077,0.809,NaN,5,0,4.175,-1.327,488.000,200.000,516.000,292.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,6,6755.000,48.177,21.919,-0.000,0.012,0.758,NaN,5,0,2.844,-1.296,2.000,201.000,22.000,251.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,0,6756.000,25.872,2.370,0.081,0.068,0.776,0.669,6,0,2.198,0.512,484.000,204.000,516.000,292.000,25.850,2.340,-1.270,0.910,0.640,1.860,0.522
10,6,6756.000,48.161,21.960,-0.007,0.023,0.787,NaN,6,0,3.411,-1.293,0.000,201.000,20.000,250.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,0,6757.000,25.950,2.427,0.081,0.063,0.734,0.857,7,0,1.790,1.893,480.000,204.000,514.000,292.000,25.940,2.400,-1.310,0.760,0.630,1.790,0.595
12,6,6757.000,48.138,21.993,-0.013,0.025,0.769,NaN,7,0,3.021,-1.289,0.000,202.000,19.000,249.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,0,6758.000,26.034,2.463,0.082,0.056,0.782,NaN,8,0,3.620,-1.327,479.000,205.000,517.000,292.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,6,6758.000,48.123,22.010,-0.012,0.022,0.787,NaN,8,0,3.411,-1.284,0.000,203.000,19.000,250.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,0,6759.000,26.108,2.519,0.082,0.058,0.596,0.930,9,0,0.607,4.914,475.000,206.000,508.000,291.000,26.090,2.500,-1.290,0.900,0.630,1.800,0.496
16,6,6759.000,48.085,22.020,-0.015,0.021,0.610,NaN,9,0,0.895,-1.281,0.000,202.000,17.000,250.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,0,6760.000,26.198,2.554,0.084,0.053,0.792,NaN,10,0,3.821,-1.326,474.000,205.000,512.000,291.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,6,6760.000,48.041,22.020,-0.016,0.018,0.605,NaN,10,0,0.895,-1.276,0.000,203.000,16.000,247.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,0,6761.000,26.219,2.606,0.072,0.053,0.764,0.999,11,0,2.048,4.938,474.000,205.000,501.000,290.000,26.160,2.600,-1.290,0.750,0.660,1.550,0.612
20,6,6761.000,47.980,22.006,-0.019,0.014,0.700,NaN,11,0,1.890,-1.276,0.000,203.000,15.000,249.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21,0,6762.000,26.283,2.649,0.073,0.051,0.732,0.956,12,0,1.790,4.938,472.000,204.000,500.000,288.000,26.260,2.640,-1.290,0.810,0.700,1.820,0.717
22,6,6762.000,47.981,22.019,-0.019,0.010,0.715,NaN,12,0,2.206,-1.267,0.000,202.000,14.000,251.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,0,6763.000,26.344,2.736,0.068,0.059,0.697,NaN,13,0,2.315,-1.319,470.000,202.000,494.000,288.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,6,6763.000,47.967,22.027,-0.017,0.012,0.709,NaN,13,0,2.046,-1.267,0.000,202.000,13.000,250.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,0,6764.000,26.409,2.792,0.068,0.060,0.609,0.662,14,0,0.658,0.472,470.000,202.000,491.000,288.000,26.410,2.770,-1.280,0.900,0.550,1.640,-0.161
26,6,6764.000,47.919,22.018,-0.021,0.010,0.666,NaN,14,0,1.488,-1.267,0.000,203.000,12.000,251.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,0,6765.000,26.487,2.882,0.068,0.066,NaN,0.732,15,0,-3.059,0.895,448.000,202.000,501.000,291.000,26.490,2.910,-1.340,0.950,0.730,1.680,0.475
28,6,6765.000,47.885,22.025,-0.023,0.011,0.665,NaN,15,0,1.381,-1.257,0.000,203.000,11.000,251.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,0,6766.000,26.555,2.947,0.068,0.065,NaN,NaN,16,0,-1.993,-1.285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,6,6766.000,47.849,22.029,-0.022,0.013,0.697,NaN,16,0,1.890,-1.257,0.000,203.000,10.000,251.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,0,6767.000,26.588,3.032,0.061,0.069,0.009,0.146,17,0,-3.135,-0.983,453.000,210.000,466.000,287.000,26.540,3.060,-1.390,0.790,0.600,1.680,0.036
32,6,6767.000,47.947,22.093,-0.012,0.016,0.452,NaN,17,0,-0.257,-1.243,0.000,203.000,9.000,251.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33,0,6768.000,26.649,3.101,0.061,0.069,NaN,NaN,18,0,-2.535,-1.255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,6,6768.000,47.983,22.129,-0.008,0.018,0.439,NaN,18,0,-0.315,-1.220,0.000,204.000,8.000,252.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35,0,6769.000,26.705,3.206,0.060,0.077,0.943,NaN,19,0,2.552,-1.239,0.000,279.000,462.000,703.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36,6,6769.000,48.026,22.157,-0.004,0.015,0.517,NaN,19,0,0.165,-1.220,0.000,207.000,8.000,251.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,0,6770.000,26.785,3.239,0.063,0.068,NaN,0.024,20,0,-3.031,-1.495,440.000,189.000,480.000,281.000,26.800,3.210,-1.140,0.760,0.640,1.770,-0.073
38,6,6770.000,47.985,22.154,-0.008,0.014,0.355,NaN,20,0,-0.707,-1.220,0.000,208.000,7.000,251.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39,0,6771.000,26.847,3.254,0.061,0.057,NaN,0.496,21,0,-3.011,-0.103,434.000,195.000,487.000,289.000,26.840,3.210,-1.270,0.860,0.600,1.810,1.285
40,6,6771.000,47.990,22.169,-0.009,0.011,0.301,NaN,21,0,-1.089,-1.223,0.000,214.000,6.000,252.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41,0,6772.000,26.909,3.313,0.062,0.058,0.201,NaN,22,0,-0.837,-1.238,256.000,301.000,639.000,702.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
