id,external_id,class_id,object_time,life_time,speed,class_confidence,object_confidence,gps_latitude,gps_longitude,gps_heading,world_x,world_y,world_z,world_heading_3d,world_height,world_length,world_width,image_x,image_y,speed_x_confidence,speed_y_confidence,world_x_confidence,world_y_confidence,world_heading_3d_confidence,record_time,data_number,camera_type,message_type,record_type,interval_time,num_objects
24,9,0,100.124,2.801,3.717,0.547,0.842,0.0,0.0,43.144,4.070,8.327,0,43.144,1.700,0.300,0.450,0.657,0.857,1,1,1,1,126,,1001,visual,Data,TrackUpdate,0.10,2
25,8,0,100.124,2.866,3.537,0.986,0.996,0.0,0.0,48.594,3.443,7.790,0,48.594,1.700,0.300,0.450,0.636,0.886,1,1,1,1,126,,1001,visual,Data,TrackUpdate,0.10,2
24,9,0,100.257,2.934,3.746,0.443,0.821,0.0,0.0,43.144,4.157,8.429,0,43.144,1.700,0.300,0.450,0.660,0.852,127,127,1,1,127,,1002,visual,Data,TrackUpdate,0.10,2
25,8,0,100.257,2.999,3.653,0.986,0.996,0.0,0.0,48.594,3.461,7.915,0,48.594,1.700,0.300,0.450,0.636,0.880,1,1,1,1,126,,1002,visual,Data,TrackUpdate,0.10,2
24,9,0,100.323,3.000,3.875,0.335,0.801,0.0,0.0,43.144,4.269,8.527,0,43.144,1.700,0.300,0.450,0.663,0.847,1,1,1,1,126,,1003,visual,Data,TrackUpdate,0.10,2
25,8,0,100.323,3.065,3.660,0.997,0.999,0.0,0.0,48.594,3.489,7.965,0,48.594,1.700,0.300,0.450,0.636,0.876,1,1,1,1,126,,1003,visual,Data,TrackUpdate,0.10,2
24,9,0,100.457,3.134,3.970,0.339,0.825,0.0,0.0,43.065,4.412,8.682,0,43.065,1.700,0.300,0.450,0.667,0.839,1,1,1,1,126,,1004,visual,Data,TrackUpdate,0.10,2
25,8,0,100.457,3.199,3.709,0.997,0.999,0.0,0.0,45.935,3.548,8.055,0,45.935,1.700,0.300,0.450,0.639,0.871,1,1,1,1,126,,1004,visual,Data,TrackUpdate,0.10,2
24,9,0,100.524,3.201,3.973,0.305,0.826,0.0,0.0,43.065,4.461,8.734,0,43.065,1.700,0.300,0.450,0.669,0.836,127,127,1,1,127,,1005,visual,Data,TrackUpdate,0.10,2
25,8,0,100.524,3.266,3.659,0.996,0.999,0.0,0.0,45.935,3.561,8.050,0,45.935,1.700,0.300,0.450,0.639,0.872,1,1,1,1,126,,1005,visual,Data,TrackUpdate,0.10,2
24,9,0,100.57,2.734,3.801,0.496,0.821,0.0,0.0,43.144,4.072,8.331,0,43.144,1.700,0.300,0.450,0.657,0.857,1,1,1,1,126,,1000,visual,Data,TrackUpdate,0.10,2
25,8,0,100.57,2.799,3.281,0.995,0.998,0.0,0.0,48.594,3.267,7.588,0,48.594,1.700,0.300,0.450,0.630,0.897,1,1,1,1,126,,1000,visual,Data,TrackUpdate,0.10,2
24,9,0,100.657,3.334,4.069,0.247,0.832,0.0,0.0,43.065,4.563,8.844,0,43.065,1.700,0.300,0.450,0.671,0.831,127,127,1,1,127,,1006,visual,Data,TrackUpdate,0.10,2
25,8,0,100.657,3.399,3.714,0.836,0.967,0.0,0.0,45.935,3.652,8.135,0,45.935,1.700,0.300,0.450,0.642,0.867,1,1,1,1,126,,1006,visual,Data,TrackUpdate,0.10,2
24,9,0,100.723,3.400,4.021,0.222,0.838,0.0,0.0,43.065,4.614,8.899,0,43.065,1.700,0.300,0.450,0.673,0.829,127,127,1,1,127,,1007,visual,Data,TrackUpdate,0.10,2
25,8,0,100.723,3.465,3.599,0.836,0.969,0.0,0.0,45.935,3.698,8.190,0,45.935,1.700,0.300,0.450,0.643,0.865,127,127,1,1,127,,1007,visual,Data,TrackUpdate,0.10,2
24,9,0,100.857,3.534,3.945,0.180,0.852,0.0,0.0,43.065,4.716,9.008,0,43.065,1.700,0.300,0.450,0.676,0.824,127,127,1,1,127,,1008,visual,Data,TrackUpdate,0.10,2
25,8,0,100.857,3.599,3.551,0.836,0.974,0.0,0.0,45.935,3.784,8.290,0,45.935,1.700,0.300,0.450,0.646,0.859,127,127,1,1,127,,1008,visual,Data,TrackUpdate,0.10,2
24,9,0,100.923,3.600,3.939,0.162,0.861,0.0,0.0,43.503,4.766,9.060,0,43.503,1.700,0.300,0.450,0.677,0.821,127,127,1,1,127,,1009,visual,Data,TrackUpdate,0.10,2
25,8,0,100.923,3.665,3.657,0.836,0.976,0.0,0.0,45.935,3.826,8.338,0,45.935,1.700,0.300,0.450,0.647,0.856,127,127,1,1,127,,1009,visual,Data,TrackUpdate,0.10,2
24,9,0,101.123,3.800,3.909,0.118,0.890,0.0,0.0,43.503,4.916,9.221,0,43.503,1.700,0.300,0.450,0.681,0.814,127,127,1,1,127,,1011,visual,Data,TrackUpdate,0.10,2
25,8,0,101.123,3.865,3.906,0.559,0.950,0.0,0.0,45.820,4.055,8.511,0,45.820,1.700,0.300,0.450,0.655,0.848,1,1,1,1,126,,1011,visual,Data,TrackUpdate,0.10,2
24,9,0,101.257,3.934,3.929,0.096,0.904,0.0,0.0,43.503,5.016,9.327,0,43.503,1.700,0.300,0.450,0.683,0.808,127,127,1,1,127,,1012,visual,Data,TrackUpdate,0.10,2
25,8,0,101.257,3.999,3.969,0.816,0.982,0.0,0.0,45.820,4.189,8.604,0,45.820,1.700,0.300,0.450,0.659,0.844,1,1,1,1,126,,1012,visual,Data,TrackUpdate,0.10,2
24,9,0,101.323,4.000,3.986,0.086,0.909,0.0,0.0,43.503,5.065,9.379,0,43.503,1.700,0.300,0.450,0.684,0.806,127,127,1,1,127,,1013,visual,Data,TrackUpdate,0.10,2
25,8,0,101.323,4.065,4.192,0.978,0.998,0.0,0.0,46.504,4.310,8.741,0,46.504,1.700,0.300,0.450,0.663,0.837,1,1,1,1,126,,1013,visual,Data,TrackUpdate,0.10,2
24,9,0,101.457,4.134,4.139,0.070,0.919,0.0,0.0,43.463,5.167,9.488,0,43.463,1.700,0.300,0.450,0.688,0.802,127,127,1,1,127,,1014,visual,Data,TrackUpdate,0.10,2
25,8,0,101.457,4.199,3.859,0.988,0.999,0.0,0.0,46.504,4.312,8.786,0,46.504,1.700,0.300,0.450,0.663,0.834,1,1,1,1,126,,1014,visual,Data,TrackUpdate,0.10,2
24,9,0,101.524,4.201,4.196,0.063,0.925,0.0,0.0,43.463,5.220,9.544,0,43.463,1.700,0.300,0.450,0.688,0.799,127,127,1,1,127,,1015,visual,Data,TrackUpdate,0.10,2
25,8,0,101.524,4.266,3.801,0.987,0.999,0.0,0.0,46.504,4.317,8.792,0,46.504,1.700,0.300,0.450,0.663,0.833,1,1,1,1,126,,1015,visual,Data,TrackUpdate,0.10,2
24,9,0,101.57,3.734,3.928,0.131,0.880,0.0,0.0,43.503,4.867,9.168,0,43.503,1.700,0.300,0.450,0.680,0.817,127,127,1,1,127,,1010,visual,Data,TrackUpdate,0.10,2
25,8,0,101.57,3.799,3.905,0.736,0.968,0.0,0.0,45.820,4.019,8.516,0,45.820,1.700,0.300,0.450,0.654,0.847,1,1,1,1,126,,1010,visual,Data,TrackUpdate,0.10,2
24,9,0,101.657,4.334,4.204,0.051,0.937,0.0,0.0,43.463,5.327,9.658,0,43.463,1.700,0.300,0.450,0.691,0.794,127,127,1,1,127,,1016,visual,Data,TrackUpdate,0.10,2
25,8,0,101.657,4.399,3.689,0.713,0.983,0.0,0.0,46.504,4.314,8.785,0,46.504,1.700,0.300,0.450,0.663,0.834,1,1,1,1,126,,1016,visual,Data,TrackUpdate,0.10,2
