,ID,timestamp,x,y,vx,vy,rgb_conf,lidar_conf,t_index,YOLO_cls,rgb_LLR,lidar_LLR,L,T,R,B,X_LiDAR,Y_LiDAR,Z_LiDAR,l,w,h,rot
0,8,8251.000,22.590,1.780,0.000,0.000,0.830,0.996,1,0,3.816,2.467,492.000,208.000,543.000,311.000,22.590,1.780,-1.280,1.850,0.510,1.900,-0.783
1,9,8251.000,27.550,-4.310,0.000,0.000,0.797,0.989,1,0,1.827,7.239,814.000,197.000,853.000,257.000,27.550,-4.310,-1.200,1.960,0.620,1.860,-0.789
2,10,8251.000,25.180,-0.480,0.000,0.000,0.780,0.019,1,0,2.512,-1.461,629.000,202.000,670.000,291.000,25.180,-0.480,-1.320,2.040,0.630,1.960,-0.802
3,11,8251.000,26.780,-2.620,0.000,0.000,0.726,0.221,1,0,1.520,-0.757,737.000,192.000,782.000,267.000,26.780,-2.620,-1.150,0.790,0.740,1.710,-0.447
4,12,8251.000,25.550,-5.720,0.000,0.000,0.713,0.796,1,0,1.516,1.208,904.000,200.000,934.000,272.000,25.550,-5.720,-1.210,0.850,0.650,1.740,-1.074
5,8,8252.000,22.615,1.709,0.010,-0.023,0.866,0.993,2,0,4.507,2.467,493.000,207.000,544.000,312.000,22.650,1.670,-1.380,1.800,0.560,1.880,-0.828
6,9,8252.000,27.610,-4.400,0.018,-0.018,0.650,0.954,2,0,0.403,7.239,818.000,196.000,853.000,253.000,27.660,-4.450,-1.140,1.890,0.640,1.830,-0.839
7,10,8252.000,25.216,-0.559,0.013,-0.026,0.767,0.496,2,0,2.423,0.099,631.000,200.000,669.000,288.000,25.250,-0.610,-1.320,1.870,0.630,1.840,-0.690
8,11,8252.000,26.809,-2.700,0.014,-0.024,0.704,0.539,2,0,1.111,0.016,740.000,192.000,782.000,267.000,26.850,-2.750,-1.170,1.890,0.580,1.910,-0.753
9,12,8252.000,25.594,-5.781,0.016,-0.022,0.236,0.950,2,0,-1.327,4.938,905.000,202.000,933.000,272.000,25.620,-5.820,-1.250,0.670,0.850,1.520,-0.809
10,8,8253.000,22.617,1.691,0.004,-0.018,0.856,NaN,3,0,4.411,-1.327,496.000,207.000,546.000,311.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,9,8253.000,27.622,-4.482,0.011,-0.040,0.623,NaN,3,0,1.205,-1.325,821.000,197.000,855.000,258.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,10,8253.000,25.233,-0.585,0.013,-0.023,0.709,NaN,3,0,2.462,-1.312,635.000,202.000,669.000,286.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,11,8253.000,26.804,-2.780,0.006,-0.047,0.732,NaN,3,0,2.590,-1.210,741.000,191.000,782.000,262.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,12,8253.000,25.598,-5.899,0.009,-0.064,0.734,NaN,3,0,2.756,-1.319,915.000,199.000,940.000,286.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,8,8254.000,22.677,1.654,0.024,-0.027,0.820,1.000,4,0,3.717,2.467,498.000,207.000,549.000,307.000,22.690,1.650,-1.330,1.850,0.560,1.890,-0.839
16,9,8254.000,27.638,-4.498,0.012,-0.031,0.548,0.690,4,0,-0.136,0.367,824.000,196.000,855.000,256.000,27.630,-4.460,-1.160,0.860,0.610,1.770,-0.338
17,10,8254.000,25.291,-0.626,0.028,-0.026,0.754,0.999,4,0,2.266,3.500,637.000,203.000,671.000,289.000,25.340,-0.670,-1.300,1.920,0.600,2.000,-0.765
18,11,8254.000,26.892,-2.845,0.030,-0.057,0.790,0.013,4,0,1.992,-1.467,744.000,192.000,784.000,264.000,26.940,-2.900,-1.230,0.800,0.620,1.770,-0.490
19,12,8254.000,25.668,-5.945,0.031,-0.054,0.752,0.888,4,0,1.976,2.777,915.000,197.000,944.000,285.000,25.710,-5.910,-1.170,0.790,0.620,1.680,-0.641
20,8,8255.000,22.720,1.612,0.028,-0.032,0.856,0.992,5,0,4.247,2.467,499.000,208.000,550.000,310.000,22.730,1.610,-1.390,1.840,0.560,1.880,-0.884
21,9,8255.000,27.748,-4.557,0.037,-0.038,0.490,0.077,5,0,-0.484,-1.316,826.000,192.000,856.000,257.000,27.820,-4.560,-1.220,1.910,0.640,1.800,-0.700
22,10,8255.000,25.337,-0.683,0.033,-0.037,0.747,0.996,5,0,2.266,3.500,639.000,203.000,673.000,287.000,25.380,-0.710,-1.390,1.850,0.610,1.830,-0.739
23,11,8255.000,26.927,-2.892,0.031,-0.054,0.790,NaN,5,0,3.665,-1.214,746.000,192.000,784.000,265.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,12,8255.000,25.735,-6.023,0.047,-0.063,0.749,0.904,5,0,1.976,3.253,918.000,198.000,950.000,287.000,25.740,-6.030,-1.200,0.850,0.590,1.770,-1.562
25,8,8256.000,22.739,1.584,0.026,-0.031,0.847,NaN,6,0,4.491,-1.326,502.000,208.000,552.000,308.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,9,8256.000,27.785,-4.626,0.037,-0.047,0.455,NaN,6,0,-0.273,-1.323,829.000,197.000,856.000,252.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,10,8256.000,25.380,-0.763,0.038,-0.049,0.729,NaN,6,0,2.756,-1.318,641.000,201.000,684.000,285.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,11,8256.000,26.968,-2.926,0.033,-0.049,0.766,NaN,6,0,3.261,-1.229,747.000,192.000,785.000,261.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,12,8256.000,25.774,-6.148,0.043,-0.082,0.802,NaN,6,0,4.010,-1.325,921.000,198.000,959.000,285.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,8,8257.000,22.782,1.522,0.028,-0.040,0.793,0.993,7,0,3.311,2.467,505.000,209.000,554.000,308.000,22.820,1.500,-1.350,1.850,0.560,1.790,-0.905
31,9,8257.000,27.785,-4.627,0.026,-0.036,0.034,0.608,7,0,-3.259,0.096,832.000,189.000,866.000,262.000,27.760,-4.540,-1.170,0.880,0.550,1.760,-0.653
32,10,8257.000,25.463,-0.829,0.050,-0.054,0.706,0.999,7,0,1.516,4.938,645.000,200.000,684.000,283.000,25.500,-0.790,-1.370,1.800,0.580,1.800,-0.787
33,11,8257.000,27.051,-2.998,0.045,-0.056,0.803,0.043,7,0,2.108,-1.423,750.000,192.000,786.000,264.000,27.040,-3.030,-1.230,0.970,0.680,1.920,-0.938
34,12,8257.000,25.874,-6.193,0.057,-0.071,0.837,0.997,7,0,3.180,4.938,924.000,198.000,962.000,286.000,25.880,-6.130,-1.150,0.790,0.620,1.600,-0.451
35,8,8258.000,22.782,1.477,0.022,-0.042,0.625,0.951,8,0,1.412,2.467,506.000,209.000,555.000,306.000,22.770,1.480,-1.390,1.910,0.600,1.850,-0.865
36,9,8258.000,27.848,-4.654,0.034,-0.032,0.087,0.640,8,0,-2.533,0.170,831.000,191.000,875.000,275.000,27.900,-4.610,-1.340,0.900,0.530,1.750,-0.588
37,10,8258.000,25.494,-0.878,0.048,-0.053,0.727,0.994,8,0,2.069,3.500,646.000,202.000,689.000,282.000,25.480,-0.840,-1.360,1.790,0.600,1.820,-0.677
38,11,8258.000,27.146,-3.007,0.055,-0.044,0.757,0.023,8,0,1.766,-1.524,751.000,192.000,787.000,263.000,27.190,-2.950,-1.130,0.860,0.580,1.770,0.240
39,12,8258.000,25.934,-6.241,0.058,-0.068,0.867,0.992,8,0,4.225,4.938,925.000,200.000,963.000,287.000,25.900,-6.230,-1.230,0.960,0.560,1.820,-1.128
40,8,8259.000,22.803,1.471,0.022,-0.031,0.593,NaN,9,0,1.124,-1.323,509.000,209.000,556.000,295.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41,9,8259.000,27.863,-4.724,0.028,-0.042,0.029,NaN,9,0,-2.793,-1.316,837.000,197.000,857.000,247.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42,10,8259.000,25.546,-0.932,0.049,-0.051,0.751,NaN,9,0,2.906,-1.322,649.000,202.000,690.000,280.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43,11,8259.000,27.199,-3.058,0.055,-0.046,0.773,NaN,9,0,3.261,-1.264,753.000,192.000,790.000,258.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44,12,8259.000,25.985,-6.328,0.057,-0.073,0.838,NaN,9,0,4.474,-1.325,926.000,199.000,966.000,287.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45,8,8260.000,22.807,1.460,0.016,-0.028,0.601,0.495,10,0,1.275,0.249,512.000,209.000,559.000,274.000,22.800,1.480,-1.380,1.810,0.500,1.890,-0.907
46,9,8260.000,27.878,-4.779,0.024,-0.046,0.061,NaN,10,0,-2.111,-1.299,840.000,196.000,858.000,268.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,10,8260.000,25.611,-0.958,0.053,-0.045,0.654,1.000,10,0,0.873,4.938,652.000,204.000,692.000,279.000,25.630,-0.920,-1.330,1.930,0.620,1.830,-0.766
48,11,8260.000,27.277,-3.090,0.060,-0.043,0.741,0.570,10,0,1.619,0.108,756.000,191.000,793.000,262.000,27.290,-3.070,-1.100,0.970,0.600,1.880,-1.006
49,12,8260.000,25.980,-6.345,0.044,-0.059,0.776,0.915,10,0,2.198,4.170,933.000,199.000,966.000,287.000,25.930,-6.250,-1.210,0.800,0.740,1.690,-1.381
50,8,8261.000,22.878,1.435,0.027,-0.027,0.671,0.542,11,0,1.773,0.450,515.000,211.000,561.000,273.000,22.940,1.440,-1.380,1.800,0.560,1.800,-0.785
51,9,8261.000,28.239,-4.961,0.083,-0.077,0.243,0.671,11,0,-1.636,0.272,843.000,191.000,883.000,277.000,28.390,-5.320,-1.070,1.850,0.570,1.780,-0.947
52,10,8261.000,25.693,-0.994,0.057,-0.043,0.775,0.999,11,0,2.198,4.938,653.000,203.000,692.000,278.000,25.720,-0.980,-1.330,1.860,0.600,1.860,-0.719
53,11,8261.000,27.321,-3.133,0.059,-0.044,0.751,0.169,11,0,1.698,-0.919,757.000,191.000,793.000,262.000,27.270,-3.120,-1.160,0.830,0.560,1.610,0.321
54,12,8261.000,26.005,-6.385,0.040,-0.055,0.796,0.939,11,0,2.415,4.938,934.000,199.000,966.000,286.000,25.980,-6.360,-1.220,0.940,0.570,1.830,-0.885
55,8,8262.000,22.911,1.414,0.029,-0.024,0.750,NaN,12,0,2.906,-1.320,518.000,207.000,562.000,268.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56,9,8262.000,28.338,-4.978,0.095,-0.055,0.035,NaN,12,0,-2.299,-1.202,846.000,201.000,860.000,274.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57,10,8262.000,25.751,-1.057,0.057,-0.047,0.742,NaN,12,0,2.746,-1.321,656.000,204.000,699.000,280.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58,11,8262.000,27.378,-3.199,0.057,-0.051,0.765,NaN,12,0,3.077,-1.288,760.000,190.000,796.000,255.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,12,8262.000,26.042,-6.482,0.038,-0.063,0.770,NaN,12,0,3.422,-1.326,940.000,198.000,965.000,288.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,8,8263.000,22.938,1.383,0.027,-0.030,0.785,0.994,13,0,3.173,2.467,521.000,205.000,564.000,264.000,22.930,1.360,-1.360,1.920,0.540,1.760,-0.874
61,9,8263.000,28.439,-4.978,0.101,-0.035,0.070,NaN,13,0,-2.276,-1.205,847.000,202.000,857.000,235.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,10,8263.000,25.806,-1.083,0.055,-0.041,0.773,0.999,13,0,2.118,4.938,658.000,203.000,703.000,279.000,25.800,-1.060,-1.360,1.830,0.570,1.860,-0.768
63,11,8263.000,27.454,-3.250,0.060,-0.050,0.777,0.436,13,0,1.904,-0.317,762.000,190.000,796.000,255.000,27.470,-3.250,-1.080,0.840,0.580,1.630,-1.026
64,12,8263.000,26.048,-6.515,0.030,-0.055,0.789,0.914,13,0,2.294,4.170,942.000,196.000,973.000,287.000,26.010,-6.480,-1.220,0.830,0.700,1.790,-1.611
65,8,8264.000,23.016,1.300,0.036,-0.043,0.758,0.086,14,0,2.951,-0.928,524.000,208.000,565.000,263.000,23.080,1.210,-1.390,1.850,0.640,1.830,-0.857
66,9,8264.000,28.602,-5.068,0.104,-0.054,0.700,0.018,14,0,0.622,-1.600,864.000,192.000,895.000,258.000,28.550,-5.560,-1.100,1.940,0.570,1.880,-0.969
