,ID,timestamp,x,y,vx,vy,rgb_conf,lidar_conf,t_index,YOLO_cls,rgb_LLR,lidar_LLR,L,T,R,B,X_LiDAR,Y_LiDAR,Z_LiDAR,l,w,h,rot
0,6,6001.000,26.140,-2.800,0.000,0.000,0.685,0.067,1,0,1.117,-1.158,753.000,199.000,793.000,269.000,26.140,-2.800,-1.180,1.850,0.640,1.890,-1.033
1,6,6002.000,26.186,-2.887,0.010,-0.033,0.682,0.998,2,0,1.117,4.938,753.000,199.000,793.000,272.000,26.200,-2.960,-1.260,1.890,0.580,1.850,-1.047
2,6,6003.000,26.180,-2.951,0.005,-0.046,0.698,NaN,3,0,2.128,-1.284,753.000,200.000,792.000,274.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,6,6004.000,26.127,-2.959,-0.010,-0.032,0.712,0.846,4,0,1.516,1.725,754.000,200.000,792.000,271.000,26.100,-2.940,-1.160,1.970,0.590,1.910,-1.137
4,6,6005.000,26.131,-2.921,-0.002,-0.013,0.716,0.123,5,0,1.662,-0.999,753.000,200.000,793.000,271.000,26.160,-2.860,-1.050,0.810,0.650,1.860,-0.203
5,6,6006.000,26.118,-2.952,-0.006,-0.018,0.709,NaN,6,0,2.280,-1.290,753.000,200.000,793.000,273.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,6,6007.000,26.187,-2.926,0.011,-0.007,0.675,0.178,7,0,1.024,-0.818,753.000,193.000,792.000,279.000,26.220,-2.860,-1.070,1.000,0.530,1.930,-0.965
7,6,6008.000,26.214,-2.962,0.014,-0.013,0.655,0.039,8,0,0.873,-1.411,753.000,193.000,792.000,275.000,26.200,-2.970,-1.170,0.770,0.600,1.760,-0.395
8,6,6009.000,26.227,-2.984,0.013,-0.015,0.674,NaN,9,0,1.916,-1.291,753.000,194.000,792.000,280.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,6,6010.000,26.238,-2.937,0.014,0.001,0.688,0.009,10,0,1.231,-1.520,753.000,195.000,792.000,281.000,26.230,-2.850,-1.180,0.780,0.610,1.850,-0.081
10,6,6011.000,26.192,-2.889,0.002,0.013,0.703,0.250,11,0,1.367,-0.619,753.000,193.000,792.000,282.000,26.110,-2.840,-1.190,1.870,0.560,1.810,-1.019
11,6,6012.000,26.193,-2.911,0.002,0.004,0.703,NaN,12,0,2.315,-1.281,752.000,193.000,792.000,281.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,6,6013.000,26.186,-2.887,-0.002,0.008,0.718,0.226,13,0,1.662,-0.680,752.000,193.000,791.000,285.000,26.180,-2.880,-1.080,1.930,0.610,1.780,-1.085
13,6,6014.000,26.155,-2.863,-0.008,0.010,0.741,0.115,14,0,1.893,-0.989,752.000,192.000,792.000,279.000,26.130,-2.860,-1.110,0.730,0.680,1.820,-0.481
14,6,6015.000,26.137,-2.895,-0.009,-0.001,0.780,NaN,15,0,3.620,-1.281,753.000,193.000,792.000,276.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,6,6016.000,26.156,-2.868,-0.004,0.005,0.746,0.768,16,0,1.976,1.059,752.000,193.000,791.000,272.000,26.180,-2.820,-1.170,1.890,0.580,1.760,-1.083
16,6,6017.000,26.147,-2.855,-0.002,0.005,0.743,0.589,17,0,1.893,0.277,752.000,192.000,791.000,272.000,26.150,-2.860,-1.190,1.910,0.630,1.900,-1.145
17,6,6018.000,26.138,-2.898,-0.003,-0.006,0.760,NaN,18,0,3.077,-1.277,753.000,192.000,791.000,271.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,6,6019.000,26.137,-2.875,-0.002,0.001,0.756,0.830,19,0,2.048,1.475,753.000,192.000,791.000,269.000,26.130,-2.830,-1.130,1.800,0.590,1.790,-1.064
