,ID,timestamp,x,y,vx,vy,rgb_conf,lidar_conf,t_index,YOLO_cls,rgb_LLR,lidar_LLR,L,T,R,B,X_LiDAR,Y_LiDAR,Z_LiDAR,l,w,h,rot
0,10,7.000,28.400,12.530,0.000,0.000,NaN,0.625,6,0,-2.774,0.143,1.000,169.000,51.000,254.000,28.400,12.530,-0.750,0.710,0.640,1.730,0.805
1,10,8.000,28.439,12.451,0.019,-0.027,0.902,NaN,7,0,2.552,-1.089,0.000,226.000,101.000,664.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,10,9.000,28.457,12.423,0.019,-0.028,NaN,NaN,8,0,-2.165,-1.082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,10,10.000,28.476,12.395,0.019,-0.028,NaN,NaN,9,0,-2.139,-1.070,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,10,11.000,28.555,12.285,0.030,-0.045,0.869,NaN,10,0,2.552,-1.083,0.000,217.000,104.000,656.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,10,12.000,28.584,12.242,0.029,-0.043,NaN,NaN,11,0,-2.178,-1.089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,10,13.000,28.389,12.420,0.001,-0.009,NaN,0.244,12,0,-2.721,-0.684,-2.000,168.000,59.000,255.000,28.370,12.460,-0.750,1.730,0.590,1.750,-3.037
7,10,14.000,28.408,12.338,0.005,-0.022,0.918,NaN,13,0,2.552,-1.070,0.000,215.000,107.000,649.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,10,15.000,28.414,12.316,0.006,-0.022,NaN,NaN,14,0,-2.180,-1.090,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,10,16.000,28.420,12.295,0.005,-0.022,NaN,NaN,15,0,-2.176,-1.088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,10,17.000,28.451,12.180,0.008,-0.035,0.926,NaN,16,0,2.552,-1.094,0.000,211.000,114.000,647.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,10,18.000,28.459,12.145,0.008,-0.035,NaN,NaN,17,0,-2.158,-1.079,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
