,ID,timestamp,x,y,vx,vy,rgb_conf,lidar_conf,t_index,YOLO_cls,rgb_LLR,lidar_LLR,L,T,R,B,X_LiDAR,Y_LiDAR,Z_LiDAR,l,w,h,rot
0,54,7559.000,11.160,9.390,0.000,0.000,NaN,0.423,59,0,0.000,0.053,-696.000,172.000,-374.000,423.000,11.160,9.390,-1.200,1.730,0.550,1.870,-0.696
1,54,7560.000,11.159,9.387,0.004,-0.002,NaN,NaN,60,0,-2.654,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,54,7561.000,11.376,9.219,0.088,-0.064,NaN,0.995,61,0,0.000,2.026,-643.000,173.000,-324.000,421.000,11.420,9.190,-1.210,1.790,0.590,1.890,-0.696
3,54,7562.000,11.759,9.014,0.205,-0.110,NaN,1.000,62,0,0.000,2.087,-567.000,167.000,-262.000,401.000,11.820,8.920,-1.130,1.800,0.650,1.840,-0.657
4,54,7563.000,11.964,8.906,0.204,-0.108,NaN,NaN,63,0,-2.654,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,54,7564.000,12.185,8.750,0.207,-0.122,NaN,0.998,64,0,0.000,2.087,-499.000,157.000,-221.000,395.000,12.170,8.700,-1.090,1.750,0.540,1.940,-0.569
6,54,7565.000,12.462,8.492,0.204,-0.158,NaN,1.000,65,0,0.000,2.087,-447.000,164.000,-155.000,390.000,12.470,8.390,-1.110,1.940,0.620,1.880,-0.673
7,54,7566.000,12.667,8.334,0.205,-0.158,NaN,NaN,66,0,-2.654,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,54,7567.000,12.896,8.176,0.208,-0.156,NaN,1.000,67,0,0.000,2.136,-372.000,176.000,-114.000,386.000,12.930,8.170,-1.170,1.820,0.570,1.830,-0.638
9,54,7568.000,13.189,7.930,0.225,-0.174,NaN,1.000,68,0,0.000,2.136,-318.000,173.000,-63.000,379.000,13.260,7.870,-1.140,1.890,0.590,1.840,-0.612
10,54,7569.000,13.416,7.756,0.226,-0.174,NaN,NaN,69,0,-2.654,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,54,7570.000,13.598,7.606,0.215,-0.169,NaN,0.999,70,0,0.000,2.172,-270.000,174.000,-22.000,378.000,13.570,7.620,-1.160,1.930,0.600,1.870,-0.640
12,54,7571.000,13.893,7.380,0.234,-0.180,NaN,0.986,71,0,0.000,2.172,-206.000,172.000,15.000,373.000,13.970,7.330,-1.150,1.810,0.570,1.900,-0.611
13,54,7572.000,14.126,7.200,0.233,-0.180,NaN,NaN,72,0,-2.654,-1.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,54,7573.000,14.315,7.083,0.222,-0.165,NaN,0.513,73,0,0.000,0.387,-108.000,182.000,-2.000,349.000,14.290,7.120,-1.120,0.780,0.600,1.680,0.019
15,54,7574.000,14.642,6.730,0.245,-0.212,0.201,NaN,74,0,-1.274,-1.327,0.000,203.000,48.000,281.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,54,7575.000,14.881,6.527,0.245,-0.210,0.750,NaN,75,0,2.906,-0.814,0.000,207.000,64.000,283.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,54,7576.000,15.114,6.354,0.241,-0.200,0.754,NaN,76,0,2.906,-0.718,8.000,208.000,87.000,280.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,54,7577.000,15.343,6.188,0.237,-0.190,0.760,NaN,77,0,3.077,-1.025,39.000,207.000,111.000,278.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,54,7578.000,15.558,6.016,0.232,-0.184,0.463,NaN,78,0,-0.009,-1.096,64.000,206.000,137.000,280.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20,54,7579.000,15.773,5.907,0.227,-0.166,0.726,NaN,79,0,2.590,-0.869,79.000,207.000,143.000,280.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21,54,7580.000,15.999,5.751,0.226,-0.163,0.165,NaN,80,0,-0.401,-0.696,104.000,207.000,176.000,371.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22,54,7581.000,16.222,5.584,0.225,-0.164,0.030,NaN,81,0,-1.058,-0.499,129.000,216.000,196.000,276.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,54,7582.000,16.420,5.421,0.223,-0.163,0.732,NaN,82,0,2.756,-0.788,143.000,200.000,220.000,288.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,54,7583.000,16.634,5.234,0.221,-0.168,0.688,NaN,83,0,1.982,-1.170,170.000,210.000,239.000,283.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,54,7584.000,16.831,5.025,0.220,-0.178,0.599,NaN,84,0,1.208,-1.242,192.000,207.000,262.000,290.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,54,7585.000,17.060,4.872,0.219,-0.174,0.596,NaN,85,0,1.208,-1.080,203.000,206.000,271.000,297.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,54,7586.000,17.279,4.698,0.219,-0.175,NaN,NaN,86,0,-0.501,-0.984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,54,7587.000,17.787,4.640,0.240,-0.158,0.025,0.018,87,0,-1.740,-0.903,247.000,199.000,296.000,346.000,17.780,4.630,-1.260,0.740,0.570,1.760,-0.560
29,54,7588.000,18.028,4.482,0.241,-0.158,NaN,NaN,88,0,-0.461,-0.858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,54,7589.000,18.269,4.324,0.241,-0.158,NaN,NaN,89,0,-0.000,-0.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,54,7590.000,18.510,4.166,0.241,-0.158,NaN,NaN,90,0,-0.000,-0.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32,54,7591.000,18.750,4.007,0.240,-0.158,NaN,NaN,91,0,-0.000,-0.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33,54,7592.000,18.990,3.849,0.240,-0.158,NaN,NaN,92,0,-0.000,-0.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,54,7593.000,19.229,3.689,0.239,-0.160,NaN,NaN,93,0,-0.000,-0.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35,54,7594.000,19.468,3.529,0.239,-0.160,NaN,NaN,94,0,-0.000,-0.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
