,ID,timestamp,x,y,vx,vy,rgb_conf,lidar_conf,t_index,YOLO_cls,rgb_LLR,lidar_LLR,L,T,R,B,X_LiDAR,Y_LiDAR,Z_LiDAR,l,w,h,rot
0,0,2250.000,17.270,-1.160,0.000,0.000,0.748,0.725,0,0,3.582,1.548,688.000,204.000,747.000,336.000,17.270,-1.160,-1.260,1.050,0.590,1.840,2.408
1,1,2250.000,31.370,1.070,0.000,0.000,0.431,0.980,0,0,-1.506,6.654,559.000,197.000,583.000,252.000,31.370,1.070,-1.190,0.860,0.600,1.750,-1.519
2,0,2251.000,17.266,-1.229,0.001,-0.026,0.570,NaN,1,0,1.227,-1.324,695.000,203.000,745.000,335.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,1,2251.000,31.370,1.010,-0.009,-0.017,0.070,NaN,1,0,-2.004,-1.301,565.000,198.000,594.000,269.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0,2252.000,17.171,-1.188,-0.031,-0.003,0.740,0.605,2,0,3.421,0.930,679.000,203.000,744.000,335.000,17.150,-1.170,-1.260,0.870,0.690,1.860,2.945
5,1,2252.000,31.378,0.938,0.007,-0.034,0.033,0.995,2,0,-3.695,6.654,573.000,198.000,598.000,269.000,31.340,0.860,-1.210,1.040,0.540,1.940,-1.714
6,0,2253.000,17.059,-1.094,-0.060,0.033,0.827,0.942,3,0,4.496,2.248,679.000,205.000,742.000,335.000,17.040,-1.020,-1.180,0.850,0.510,1.720,-0.127
7,1,2253.000,31.376,0.827,0.008,-0.060,0.606,0.855,3,0,-0.477,1.360,578.000,197.000,598.000,269.000,31.350,0.750,-1.200,0.910,0.480,1.810,1.574
8,0,2254.000,16.994,-1.078,-0.061,0.028,0.838,NaN,4,0,4.285,-1.323,677.000,206.000,739.000,333.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,1,2254.000,31.386,0.675,0.011,-0.085,0.646,NaN,4,0,1.509,-1.298,584.000,195.000,603.000,268.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,0,2255.000,16.938,-1.025,-0.055,0.037,0.781,0.777,5,0,4.093,2.047,675.000,206.000,736.000,328.000,16.960,-0.990,-1.180,0.790,0.600,1.640,-0.030
11,1,2255.000,31.363,0.577,-0.001,-0.088,0.733,0.872,5,0,0.553,1.583,589.000,195.000,610.000,268.000,31.300,0.590,-1.210,0.720,0.610,1.640,0.551
12,0,2256.000,16.863,-1.004,-0.060,0.032,0.654,0.049,6,0,2.280,-1.003,673.000,205.000,734.000,326.000,16.840,-1.020,-1.210,0.750,0.650,1.630,0.293
13,1,2256.000,31.308,0.428,-0.021,-0.100,0.767,0.887,6,0,0.877,2.161,588.000,193.000,618.000,270.000,31.260,0.320,-1.230,0.850,0.530,1.820,-1.881
14,0,2257.000,16.805,-0.975,-0.061,0.031,0.796,NaN,7,0,4.045,-1.321,670.000,204.000,727.000,316.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,1,2257.000,31.281,0.324,-0.022,-0.102,0.807,NaN,7,0,4.053,-1.300,588.000,195.000,628.000,269.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,0,2258.000,16.709,-0.914,-0.069,0.041,0.641,0.855,8,0,2.197,2.248,666.000,203.000,721.000,311.000,16.690,-0.890,-1.160,0.810,0.600,1.720,0.353
17,1,2258.000,31.290,0.259,-0.014,-0.093,0.739,0.681,8,0,0.652,-0.029,591.000,194.000,637.000,272.000,31.300,0.280,-1.260,0.850,0.580,1.830,1.325
18,0,2259.000,16.528,-0.878,-0.096,0.040,0.440,0.450,9,0,0.441,0.251,665.000,202.000,720.000,304.000,16.410,-0.870,-1.130,0.770,0.530,1.680,2.516
19,1,2259.000,31.273,0.161,-0.016,-0.094,0.807,NaN,9,0,4.053,-1.311,593.000,194.000,639.000,272.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20,0,2260.000,16.432,-0.836,-0.096,0.040,0.400,NaN,10,0,-0.073,-1.318,660.000,203.000,716.000,307.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21,1,2260.000,31.252,0.010,-0.017,-0.106,0.737,NaN,10,0,2.746,-1.312,606.000,194.000,641.000,271.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
